method,dataset,dataset_version,pretrained,train,epochs,Car_3d/moderate_R40,Pedestrian_3d/moderate_R40,Cyclist_3d/moderate_R40
second,KITTIDataset,"10,13,35,11,46,4,14,29,56,3,22,9,57,53,59,8,60,25,16,45,17,36,12,49,0,15,5,26,23,54,24,27,42,58,2,31",True,False,80,64.27948498396098,31.375089718255072,35.48266944680297
second,KITTIDataset,"10,37,11,39,56,8,2,23,52,6,35,55,15,32,26,0,24,38,61,50,62,58,18,33,47,1,31,41,16,19,29,28,53,5,46,34",True,False,80,57.18220856186817,13.436595076748464,22.095966174786476
second,KITTIDataset,"52,8,56,41,63,12,34,35,36,5,22,32,51,49,1,48,62,26,15,39,50,38,53,19,4,30,44,10,43,61,29,58,37,28,13,0",True,False,80,44.10218488248216,5.602821757086836,14.162880544042716
second,KITTIDataset,"40,53,38,6,16,0,15,20,34,26,11,13,33,43,8,60,61,4,12,48,56,10,45,41,29,49,22,57,47,58,55,63,44,3,52,32",True,False,80,48.22067310772063,17.505743207020956,19.465443895390973
second,KITTIDataset,"5,35,21,24,31,15,29,53,6,3,34,25,9,7,8,39,33,12,40,19,43,45,48,30,52,49,16,62,55,63,61,59,37,50,60,14",True,False,80,60.49604914584773,19.44441838332178,26.55339917052959
second,KITTIDataset,"26,39,14,17,29,6,1,0,13,31,4,58,43,42,36,23,35,16,53,59,57,10,19,25,62,49,12,2,46,9,27,3,11,47,54,56,61,45",True,False,80,58.94040835310429,24.448976412100798,25.95948028050945
second,KITTIDataset,"55,34,13,53,56,23,47,57,37,42,11,35,22,49,8,48,4,1,17,18,36,30,43,58,6,25,46,52,38,3,54,62,5,32,12,27,33,63",True,False,80,35.92502498859979,10.448176055992672,6.481832004846649
second,KITTIDataset,"13,15,18,55,57,10,60,1,62,25,31,59,49,21,46,0,43,44,19,23,38,17,53,58,8,36,5,20,2,56,28,11,27,61,12,54,37,52",True,False,80,52.65339634617702,26.67163287376384,28.547606194734115
second,KITTIDataset,"45,11,58,63,10,37,24,6,22,40,18,13,57,50,17,16,15,35,4,0,14,29,33,39,44,55,27,49,34,32,5,30,28,1,3,56,47,9",True,False,80,57.98681667190625,16.650788861744108,20.692304079836703
second,KITTIDataset,"8,46,2,33,28,0,14,34,23,47,25,60,56,55,57,21,37,4,17,32,44,7,10,18,30,19,59,43,58,54,40,48,52,61,27,63,45,50",True,False,80,39.52980104416345,17.898691582234623,18.89431109702976
second,KITTIDataset,"43,4,58,63,8,31,6,61,34,50,7,36,26,28,52,49,55,5,42,53,41,54,21,9,59,2,1,15,38,23,32,35,48,40,57,33,0,51",True,False,80,34.77047016366022,5.478027319759243,4.35739662076869
second,KITTIDataset,"50,61,9,62,30,48,45,21,55,20,35,6,0,59,63,7,25,10,5,12,22,17,28,19,40,39,56,42,47,15,26,36,3,33,38,46,58,51",True,False,80,53.0300398553335,11.9545610397524,21.47339973947063
second,KITTIDataset,"23,32,60,28,24,4,34,43,52,36,31,49,30,7,10,42,1,39,58,44,19,63,29,41,18,6,55,13,47,37,59,51,40,61,20,0,48,14",True,False,80,47.17650657798269,3.4717426757088514,11.770718998123645
second,KITTIDataset,"14,2,62,49,11,43,6,18,42,38,45,21,39,34,1,25,7,33,57,9,8,26,17,31,58,13,48,20,51,3,27,28,52,56,55,22,54,23",True,False,80,52.60567198714783,21.51399215150883,25.424678663991386
second,KITTIDataset,"39,35,15,59,36,11,58,29,30,9,63,33,50,57,23,28,25,14,43,5,42,12,4,1,2,26,22,62,24,61,7,52,6,53,32,0,46,56",True,False,80,64.10630148127301,26.399976998846526,31.522475947754035
second,KITTIDataset,"53,61,28,13,59,51,35,48,25,2,19,60,44,56,31,42,14,43,50,27,10,58,36,3,18,40,57,8,1,63,12,26,23,4,39,34,0,47,55,9",True,False,80,53.27642939196,16.37325182902971,20.688434125426145
second,KITTIDataset,"40,3,50,46,7,47,59,43,51,48,28,36,52,32,60,17,11,55,10,21,2,12,16,34,56,15,38,23,14,22,35,4,26,6,42,62,58,30,41,25",True,False,80,44.90824789903328,7.209425941205443,11.21428899467662
second,KITTIDataset,"13,17,35,55,39,46,6,31,42,50,21,59,44,36,5,14,26,34,12,0,1,16,28,60,4,61,3,23,24,53,45,19,48,43,32,30,49,47,38,15",True,False,80,39.66849447981698,9.684698269497408,16.236305848985282
second,KITTIDataset,"21,23,39,46,25,7,58,42,60,36,13,50,2,37,31,55,56,32,47,15,63,9,45,22,41,33,35,4,6,12,28,8,44,5,0,16,62,40,57,59",True,False,80,45.26846847376731,11.74636293432448,9.786671771116287
second,KITTIDataset,"28,57,61,46,27,43,10,23,48,54,22,8,56,63,21,1,26,52,20,14,11,35,33,30,3,59,6,2,49,41,7,15,36,16,17,13,12,50,42,25",True,False,80,59.33443323079251,17.661563787048937,23.31762616147354
second,KITTIDataset,"43,32,30,12,20,46,22,6,0,58,31,14,41,35,27,50,5,34,37,62,55,19,60,28,48,15,21,18,47,17,1,10,59,9,63,51,39,2,61,23",True,False,80,63.20516110821156,18.27995908377212,29.883743126723296
second,KITTIDataset,"41,13,47,11,9,50,35,22,20,0,1,53,32,18,15,8,40,38,51,23,25,16,45,63,29,46,10,19,21,3,26,52,54,62,2,24,48,39,43,44",True,False,80,29.360022509631357,4.330225748986409,12.788078648575047
second,KITTIDataset,"1,0,61,54,60,39,2,32,8,35,59,63,41,34,56,24,42,62,13,15,21,25,55,16,33,7,27,23,38,58,51,5,50,28,52,17,26,4,18,48",True,False,80,49.51592248460091,18.039254498318062,22.379018355408515
second,KITTIDataset,"30,4,22,24,46,40,23,34,53,56,17,28,35,49,5,2,20,54,12,58,25,21,1,51,29,7,61,26,11,37,50,59,15,44,32,36,41,18,52,63",True,False,80,46.37206198131687,11.625586902918029,19.973839626248495
second,KITTIDataset,"29,61,12,52,0,39,40,43,60,18,5,9,25,22,41,19,45,4,53,58,38,36,32,27,47,23,57,46,50,54,3,59,49,42,6,26,7,1,8,34",True,False,80,40.12456277900227,4.114177438053516,5.315130285151497
second,KITTIDataset,"49,13,40,26,14,12,56,35,32,43,8,19,15,17,46,42,53,10,29,24,16,54,33,23,4,21,27,9,7,62,11,36,38,57,28,3,52,31,22,5,25,58",True,False,80,54.73423073594659,20.050078910100925,25.12561190904419
second,KITTIDataset,"44,19,31,7,8,11,53,49,26,29,56,22,14,15,42,18,33,43,37,23,10,50,52,9,32,25,55,24,61,16,0,30,13,20,2,46,62,28,17,27,38,3",True,False,80,50.25810370956425,7.557257438261482,15.053755981568937
second,KITTIDataset,"42,53,62,8,57,15,28,12,38,1,2,31,51,36,13,55,27,61,52,40,26,6,3,18,10,63,58,48,25,14,21,41,34,33,50,30,49,44,7,54,46,17",True,False,80,39.4651925275554,11.078923109542762,19.08792702454756
second,KITTIDataset,"6,3,50,2,59,55,42,46,48,5,41,30,19,25,4,58,45,13,29,43,63,22,33,61,28,23,24,57,32,52,44,53,21,36,15,47,27,35,8,18,60,51",True,False,80,30.350739942325472,4.576217828452876,10.376374877285885
second,KITTIDataset,"39,59,18,63,30,7,57,58,45,37,17,27,31,41,42,60,62,23,16,52,1,38,13,24,47,14,54,51,36,32,25,2,55,29,6,21,12,9,34,48,33,8",True,False,80,51.841572783733604,8.768317443910146,13.154929570741617
second,KITTIDataset,"45,22,4,52,27,53,5,57,3,56,18,33,16,34,29,30,55,41,43,20,2,19,13,28,58,46,21,6,17,9,31,14,60,44,39,25,54,12,61,24,15,49",True,False,80,42.92112124367106,11.679130008798442,13.813705664582479
second,KITTIDataset,"59,15,47,32,2,54,52,3,24,14,45,62,8,37,21,36,22,11,6,35,48,23,53,63,56,5,29,27,17,57,16,26,41,43,44,30,0,25,61,58,39,13",True,False,80,50.680367179695985,14.267927020268257,16.75007602671846
second,KITTIDataset,"6,47,20,39,54,2,38,36,32,56,7,22,34,59,26,13,51,49,61,46,52,8,57,25,19,58,9,27,63,11,31,37,5,16,0,4,14,29,45,15,21,24",True,False,80,57.34676604443466,14.050375541582117,19.026597409431165
second,KITTIDataset,"10,21,63,48,55,33,38,31,50,42,39,22,47,40,43,16,0,8,18,56,5,24,49,11,4,60,59,26,3,14,36,15,28,32,37,52,45,53,23,51,7,13",True,False,80,34.88707899415333,3.877724547898605,4.39582464780839
second,KITTIDataset,"29,34,55,58,59,28,30,4,22,0,48,35,63,51,40,37,19,6,23,33,41,56,14,18,11,46,36,38,8,12,61,50,53,43,7,25,60,15,5,10,62,13",True,False,80,56.11741162451994,11.426202084097962,20.767099664363244
second,KITTIDataset,"15,0,6,14,51,33,49,50,3,28,34,25,45,56,41,35,22,37,55,30,61,59,17,18,52,32,19,47,12,48,53,44,8,16,13,60,39,57,27,63,43,38,58,46",True,False,80,23.159224724711475,6.510391831360683,5.648699082798093
second,KITTIDataset,"9,2,46,54,3,14,23,26,52,40,61,42,59,35,63,36,6,51,32,25,5,22,33,41,4,55,24,18,30,27,8,60,28,43,31,1,50,15,13,45,21,38,58,16",True,False,80,46.861668349614305,3.9023334159493612,7.452466773710128
second,KITTIDataset,"1,43,30,36,11,60,58,5,3,16,18,53,42,31,9,32,12,33,57,46,10,29,7,45,17,59,0,34,13,4,52,24,39,8,28,50,14,55,62,49,38,48,23,40",True,False,80,48.99913099363481,4.068690927132555,8.992278605004723
second,KITTIDataset,"54,16,21,53,61,14,11,7,56,25,34,33,1,47,12,50,39,18,2,62,15,32,59,28,27,42,0,52,30,44,51,13,4,48,23,5,57,6,22,58,26,37,29,10",True,False,80,46.20320160659106,12.907854438282488,23.573178106337693
second,KITTIDataset,"30,20,62,15,49,18,21,1,38,22,6,55,36,52,57,26,24,27,48,16,10,51,39,12,17,31,9,47,32,34,63,4,40,14,37,11,46,29,61,60,8,45,13,3",True,False,80,46.757174803118176,5.416477559531635,11.547396198488476
second,KITTIDataset,"8,56,16,31,15,63,10,52,45,12,43,5,2,14,53,55,44,30,7,21,36,20,29,9,61,49,42,18,33,6,23,60,38,40,0,50,1,22,11,28,39,13,54,17",True,False,80,38.31500394430544,5.496433257577356,7.88469778761991
second,KITTIDataset,"22,27,14,52,6,10,40,1,25,51,58,3,57,15,9,62,29,5,50,7,39,46,31,49,23,54,34,61,55,60,37,18,12,24,28,38,8,42,13,33,19,11,16,32",True,False,80,48.147747932284126,7.299122174047157,12.83988200239025
second,KITTIDataset,"32,24,33,54,61,28,2,38,57,9,42,34,46,56,36,7,48,5,18,14,10,26,29,41,44,15,27,45,37,58,1,6,50,31,43,19,62,59,23,11,20,52,35,63",True,False,80,40.004427977649044,5.583407301724865,6.053126726681937
second,KITTIDataset,"61,57,31,58,48,16,10,47,43,25,37,17,8,4,45,21,44,46,32,29,63,9,23,5,24,6,12,50,49,55,60,51,11,62,59,42,40,28,18,20,39,2,52,54",True,False,80,29.95970669403396,8.222147122207804,9.623493736543075
second,KITTIDataset,"27,48,46,22,34,3,0,32,61,2,39,9,62,43,26,33,28,23,20,53,45,59,55,31,50,60,36,30,52,19,44,38,15,6,47,57,1,49,51,16,17,11,14,56",True,False,80,24.24602166233988,3.149880364777862,5.2143269026358094
second,KITTIDataset,"46,35,18,42,37,38,3,41,48,0,10,15,13,12,26,47,39,1,27,8,50,14,6,59,33,45,22,31,11,58,52,19,60,57,62,7,43,34,44,51,28,61,17,29,9,55",True,False,80,34.027350603134366,3.1011544563488687,8.796723098200333
second,KITTIDataset,"29,33,24,46,53,20,43,54,14,34,23,55,17,52,40,56,42,36,8,6,19,11,38,49,5,15,4,58,63,51,18,30,48,26,35,10,21,1,50,3,59,60,47,13,44,39",True,False,80,23.98813796150726,5.406193622438092,3.4911202223186213
second,KITTIDataset,"54,35,25,16,3,58,5,14,43,47,8,48,13,2,20,15,9,62,33,46,56,38,63,27,45,31,52,40,37,28,21,7,6,36,53,17,30,60,1,12,50,18,32,0,61,44",True,False,80,36.94641478117734,6.177337849871161,7.793639174590729
second,KITTIDataset,"27,5,14,33,16,22,34,57,28,49,51,17,40,39,24,42,30,29,3,23,4,55,43,52,15,45,9,31,25,62,18,35,1,7,56,37,58,63,6,47,48,2,21,61,36,44",True,False,80,35.84797849490744,3.3401414954578317,2.538660391714935
second,KITTIDataset,"63,39,42,2,5,27,16,26,35,22,47,6,49,57,30,43,53,34,46,33,36,52,59,9,0,60,51,10,17,28,14,3,25,50,12,41,45,40,20,7,4,62,24,15,56,54",True,False,80,27.070839974293158,1.4081722233786753,1.273573036080251
second,KITTIDataset,"35,18,8,12,5,40,26,60,54,4,19,10,0,49,32,55,57,27,50,48,43,63,37,46,39,13,25,7,28,1,22,23,62,15,56,44,14,47,58,3,61,45,11,53,17,29",True,False,80,29.59543717907701,9.102011179239991,13.93613806442326
second,KITTIDataset,"21,42,46,24,27,14,44,20,22,55,29,0,17,50,40,30,16,23,49,25,45,11,38,12,33,19,31,1,47,18,32,57,34,5,26,63,3,56,52,60,53,54,59,35,43,36",True,False,80,20.23790626495929,1.999960565144115,0.8718778269811513
second,KITTIDataset,"32,28,43,16,14,49,52,8,38,6,30,59,9,13,42,27,45,46,21,7,47,51,5,37,40,10,55,60,50,54,36,58,56,4,33,53,23,24,61,19,39,35,0,15,25,3",True,False,80,26.156965840963974,2.8788965797188864,2.816918628762265
second,KITTIDataset,"50,56,63,46,40,12,14,30,45,38,51,31,7,37,10,39,9,3,36,25,27,17,16,6,18,1,28,47,43,22,52,42,55,13,24,32,49,41,34,61,48,62,4,23,15,33",True,False,80,18.260488229374943,0.14725043877763622,1.0775447608341617
second,KITTIDataset,"25,51,11,9,8,53,42,18,20,23,14,35,36,6,44,7,41,59,50,34,48,19,1,15,28,29,47,62,3,55,0,52,21,49,13,45,39,61,2,37,4,57,63,33,40,30",True,False,80,33.64672691835877,1.8286430331944066,4.909484483923656
second,KITTIDataset,"31,55,25,34,51,7,57,39,4,38,12,62,44,11,10,18,52,29,54,22,26,13,35,24,17,61,46,3,49,16,50,5,53,0,23,21,32,58,14,59,43,15,28,60,2,41,63,20",True,False,80,42.520460879971914,15.739033468232849,21.106993720788488
second,KITTIDataset,"51,9,56,39,18,0,54,26,46,17,37,2,33,31,12,57,32,15,55,20,53,45,5,16,11,8,34,63,23,19,3,59,6,60,36,52,38,58,22,27,25,30,49,43,13,42,14,50",True,False,80,33.39970982155257,5.045724003053322,6.591654105370255
second,KITTIDataset,"23,6,27,0,13,52,26,19,18,20,43,60,7,28,55,39,5,49,50,31,14,40,17,54,1,37,15,63,8,48,4,42,24,51,38,59,53,46,57,21,62,2,16,35,9,47,56,44",True,False,80,22.947737598144222,3.912826364704139,7.197099249889042
second,KITTIDataset,"32,57,5,48,25,47,59,58,31,12,10,53,42,63,4,50,29,34,26,51,2,49,19,18,60,45,3,9,28,24,20,27,14,41,37,0,17,40,33,62,22,43,54,44,21,36,13,6",True,False,80,31.12177128786429,1.2737549471247087,3.7905287717117284
second,KITTIDataset,"35,18,62,45,5,61,56,19,14,48,43,25,26,7,15,12,50,4,46,29,60,22,28,36,40,38,51,41,34,0,47,9,44,58,52,59,11,53,13,27,17,42,63,55,8,6,31,1",True,False,80,23.0870567524931,1.6880773687926738,5.095077682247284
second,KITTIDataset,"42,60,20,51,24,19,61,15,62,11,32,17,46,47,37,55,6,7,13,1,21,34,29,0,57,38,4,23,63,8,35,52,41,40,2,28,27,25,49,14,12,43,56,31,26,50,16,9",True,False,80,38.89592781701401,4.172163818316239,7.523432337790241
second,KITTIDataset,"12,23,9,8,38,46,24,31,10,53,45,7,52,42,56,59,39,36,1,27,48,41,3,60,21,51,47,43,29,2,58,11,25,30,35,13,57,14,49,15,22,62,16,17,33,55,44,6",True,False,80,22.527889095933233,5.414045474536816,5.273341941903043
second,KITTIDataset,"35,47,41,14,44,48,19,38,42,16,18,26,27,6,53,7,25,49,34,29,58,22,51,62,36,9,1,5,12,52,2,37,20,63,24,57,28,30,13,21,55,31,56,61,60,39,33,15",True,False,80,32.60157238018193,2.125275849231465,5.936490576046379
second,KITTIDataset,"6,56,37,0,40,8,28,44,57,14,10,21,32,31,20,1,61,36,19,13,58,9,15,42,35,47,11,54,51,41,17,29,34,5,62,50,43,49,30,4,27,25,23,3,59,48,7,39",True,False,80,30.86081602913139,1.207579518896531,1.4513345847209451
second,KITTIDataset,"1,58,13,52,60,34,18,5,12,46,59,53,51,16,14,63,11,22,17,54,33,0,32,62,43,44,25,50,9,55,29,36,45,57,37,23,41,40,56,7,30,2,15,49,48,26,35,3",True,False,80,25.204670289420534,7.05493501084867,3.8566456718789595
second,KITTIDataset,"22,8,40,7,30,14,57,56,52,10,16,35,37,18,60,29,9,17,34,58,62,19,54,47,55,49,45,11,31,44,61,53,27,32,42,0,33,24,2,25,5,51,4,28,21,3,13,59,39,20",True,False,80,39.209166726587654,10.611796654023586,13.52382864602531
second,KITTIDataset,"8,32,40,38,14,34,17,26,35,33,19,56,57,53,10,63,45,62,18,27,55,13,25,12,24,51,6,3,59,31,20,48,2,22,4,30,50,42,29,36,39,43,49,60,15,58,23,37,5,61",True,False,80,31.092125730237562,1.7306048796085716,3.688582148665488
second,KITTIDataset,"45,63,48,59,21,36,2,19,18,55,53,22,11,54,32,58,40,39,42,15,50,9,43,24,56,5,60,13,10,57,23,47,27,49,41,7,6,38,16,3,30,20,1,35,26,33,46,62,8,29",True,False,80,20.314307559325396,1.6165154873711058,2.0819384206035023
second,KITTIDataset,"40,35,36,30,27,0,60,2,54,48,38,41,23,26,13,28,20,21,14,58,53,37,6,44,9,47,43,51,49,29,1,22,17,25,39,11,62,19,61,18,12,8,45,33,7,24,63,52,59,50",True,False,80,22.603135806228764,0.3190981755302795,3.5284671429983776
second,KITTIDataset,"25,27,59,26,15,1,34,18,24,10,45,60,48,58,0,47,19,40,13,17,29,31,21,39,9,55,63,43,41,33,52,53,28,49,11,56,16,61,51,20,5,38,57,32,54,36,50,7,3,14",True,False,80,27.500165267372633,4.058991809762149,6.961456306463293
second,KITTIDataset,"27,52,0,45,56,54,16,59,4,19,44,49,6,33,8,30,58,43,3,21,46,2,37,36,18,47,38,63,55,34,31,22,1,28,61,32,13,53,60,40,10,17,35,15,9,5,50,48,7,24",True,False,80,15.934081937528886,2.446217714654024,0.18516386522373168
second,KITTIDataset,"28,51,10,6,18,37,45,58,36,40,44,13,55,7,15,1,49,14,63,11,32,59,5,9,56,61,2,35,60,16,57,30,12,27,23,62,34,48,31,0,43,17,25,38,54,50,21,3,20,26",True,False,80,37.866010424911345,6.055702913621107,6.4384030261915415
second,KITTIDataset,"31,1,10,14,2,29,36,11,8,16,9,27,13,34,50,54,42,3,37,4,62,63,55,35,20,19,21,7,0,45,52,61,49,44,28,48,24,41,6,30,26,18,57,59,56,12,51,25,58,32",True,False,80,34.36585530709367,4.208218875881475,6.403155642315124
second,KITTIDataset,"15,57,1,45,47,34,21,48,7,11,8,14,50,43,60,12,49,52,29,22,51,53,41,17,19,5,18,33,24,54,30,16,44,40,42,13,9,10,2,59,63,25,20,31,46,28,0,27,39,3",True,False,80,19.55764173028504,0.47960242304317235,1.4359345761296425
second,KITTIDataset,"40,24,15,43,3,52,54,35,44,31,11,56,8,7,14,39,22,2,18,42,41,20,16,60,50,27,25,29,5,0,21,17,58,13,10,46,55,30,47,6,36,62,23,26,4,28,48,33,63,61",True,False,80,31.035829631517508,3.465534647636144,4.116873264139736
second,KITTIDataset,"58,49,61,1,43,22,53,47,20,15,0,26,33,56,35,34,55,18,4,39,63,60,52,38,12,25,24,3,31,40,16,48,14,19,54,42,21,41,46,51,5,32,37,36,62,44,59,11,10,30,7,28",True,False,80,7.998657209827038,0.1747955635390499,0.035460992907801414
second,KITTIDataset,"50,22,9,5,32,21,55,19,33,51,58,47,60,28,11,15,31,40,14,45,43,59,7,29,1,20,35,41,57,52,49,18,54,12,10,27,13,17,39,62,48,23,16,0,36,61,37,25,24,42,26,53",True,False,80,20.564393233624333,0.7239568238170212,0.8749890686508314
second,KITTIDataset,"54,0,35,53,15,9,29,48,61,46,26,4,37,41,21,49,14,24,10,32,6,44,60,17,33,1,34,63,12,19,51,18,56,43,58,52,3,36,22,62,38,31,5,30,45,20,11,2,13,47,50,55",True,False,80,13.324754561807195,1.3342774803039945,0.40815587283869165
second,KITTIDataset,"29,1,16,55,24,44,59,28,21,31,36,33,47,8,26,43,40,52,23,6,42,17,50,18,30,61,54,5,4,60,37,46,41,11,0,35,34,2,62,19,48,57,49,3,25,10,32,63,15,12,38,14",True,False,80,22.386967208516722,0.6551798630373801,0.9368895817523575
second,KITTIDataset,"63,57,21,48,39,5,17,62,54,59,2,14,19,13,8,51,55,50,43,18,53,26,29,3,11,30,4,41,27,44,15,9,1,56,45,20,36,61,35,47,24,7,33,46,6,22,16,31,60,58,52,25",True,False,80,24.165633437204725,9.942010159794314,11.60513844519246
second,KITTIDataset,"20,39,9,45,49,8,35,22,21,0,41,47,4,26,53,40,34,23,1,37,58,61,48,6,51,25,55,16,11,27,42,10,14,29,28,17,52,54,7,18,60,12,38,15,32,44,62,50,5,57,33,3",True,False,80,19.780696663927138,0.47895745567826914,0.12375624458114858
second,KITTIDataset,"9,50,60,38,56,37,4,41,30,36,29,5,2,55,7,17,21,3,11,26,54,12,35,13,6,25,61,63,51,58,45,0,24,20,43,16,14,48,22,31,59,28,8,44,53,33,42,23,18,52,49,62",True,False,80,23.192748953214156,1.759179065917016,2.0068183005375433
second,KITTIDataset,"60,36,53,1,20,30,55,51,61,12,46,48,16,42,24,8,63,37,19,57,26,25,54,45,41,7,6,11,22,32,47,3,21,23,0,15,52,38,58,56,4,29,17,40,44,50,13,62,49,34,2,59",True,False,80,19.89665936550063,5.072306303068435,9.508525999395966
second,KITTIDataset,"60,41,45,44,19,53,27,37,56,29,58,43,8,63,38,22,25,57,16,35,30,39,10,55,23,6,54,5,9,33,36,24,7,34,15,4,40,51,0,20,46,62,32,42,59,17,12,11,52,1,13,14",True,False,80,15.257002183544502,0.809054852632506,0.5360186286167261
second,KITTIDataset,"15,8,58,3,47,1,35,48,42,20,10,28,40,62,23,45,41,18,38,52,57,21,46,49,59,63,37,26,27,44,61,9,36,51,25,39,55,16,2,14,5,17,60,31,7,33,50,29,34,43,30,6",True,False,80,17.824937296871866,0.09260131760564795,3.8881760525260542
second,KITTIDataset,"5,27,12,18,15,58,39,46,31,16,13,23,57,50,8,37,17,44,49,14,3,1,9,21,53,2,52,7,62,59,43,40,33,56,54,51,61,45,38,55,28,26,0,35,36,48,63,6,34,11,41,20,60,4",True,False,80,12.783512901633879,0.9588243303896633,0.27525949283931156
second,KITTIDataset,"36,40,24,54,42,5,6,37,13,41,44,21,35,26,2,33,10,7,28,61,32,8,14,56,57,47,34,53,16,50,52,39,62,60,51,55,18,12,38,23,30,49,1,0,45,27,3,46,48,17,19,31,43,58",True,False,80,2.277524181031685,0.026910656620021532,0.5357142857142857
second,KITTIDataset,"41,25,14,16,11,47,12,30,9,32,28,18,0,55,23,19,48,2,63,1,57,24,6,38,59,52,34,40,27,26,20,37,7,3,45,54,21,39,50,8,33,4,31,36,35,56,58,44,22,13,42,5,43,46",True,False,80,13.948069398136834,0.9280962531212009,1.5557046598650415
second,KITTIDataset,"23,55,8,2,36,46,42,43,61,59,35,19,31,10,13,51,1,57,56,12,0,48,47,50,33,20,14,22,30,5,37,41,49,7,45,11,21,27,9,3,16,63,4,24,62,29,44,40,53,38,39,28,32,15",True,False,80,11.505968167928351,0.1396952628538417,0.4804201484179824
second,KITTIDataset,"61,1,39,47,48,12,27,2,40,50,49,53,35,51,59,19,7,11,26,42,37,38,15,20,4,28,45,6,57,58,36,54,25,5,13,31,22,9,0,21,62,56,52,44,24,17,63,18,23,60,46,55,14,41",True,False,80,7.048660109871917,0.25506928487631036,0.42851086166518615
second,KITTIDataset,"11,29,10,56,34,57,1,61,62,18,20,38,50,47,26,55,63,31,19,7,21,37,5,23,3,12,42,30,48,8,24,4,44,41,15,53,36,46,6,59,58,27,33,60,45,28,16,22,0,40,52,35,43,54",True,False,80,12.128079845376275,0.6141601462047631,0.13426271411252233
second,KITTIDataset,"8,45,59,15,55,26,3,36,21,30,1,17,41,60,11,38,19,57,56,62,23,9,33,34,4,5,44,7,51,6,0,39,27,24,31,20,2,53,42,40,47,43,14,48,37,18,52,29,25,49,63,16,58,28",True,False,80,14.056952199538909,0.4370980954446547,0.029469548133595286
second,KITTIDataset,"5,23,15,56,46,16,11,36,49,30,62,8,60,57,31,21,3,42,50,7,58,17,29,32,59,48,34,40,44,6,22,43,2,1,25,0,39,13,20,35,26,51,61,24,14,53,10,47,9,19,45,33,63,27",True,False,80,25.709905663096492,1.6412131819631064,2.818961462510135
second,KITTIDataset,"14,57,19,13,54,44,49,53,15,43,31,61,9,7,47,33,35,48,58,16,0,32,5,55,25,60,39,2,30,18,8,20,36,37,23,45,63,38,50,4,28,6,11,62,52,17,42,3,34,12,24,27,51,40",True,False,80,12.52603398271967,0.1784637427847701,0.020593080724876443
second,KITTIDataset,"36,19,26,32,1,14,12,16,30,38,18,45,53,31,34,29,3,40,21,6,55,10,20,52,44,39,35,9,46,5,13,25,43,22,23,58,49,47,24,61,2,57,4,37,59,33,0,54,62,41,60,17,28,8",True,False,80,17.819708485896637,1.125776841049129,0.12880077552371494
second,KITTIDataset,"37,32,22,4,23,10,49,46,40,39,25,45,47,31,56,60,28,43,30,52,15,36,58,16,38,0,29,5,24,1,21,42,27,35,44,61,41,14,11,50,26,8,7,53,55,17,59,3,62,19,63,18,34,2,6,57",True,False,80,14.126004389961775,0.46111739971239324,0.13981410162999355
second,KITTIDataset,"29,62,33,49,9,41,48,4,40,25,0,30,26,38,63,46,16,32,24,50,55,17,52,8,60,22,7,31,59,58,37,13,18,35,3,61,27,45,10,54,14,19,36,28,11,23,39,57,12,47,6,56,44,53,43,21",True,False,80,4.525630188702574,0.12740613895076078,0.0
second,KITTIDataset,"31,23,42,62,60,1,8,35,55,50,7,2,63,56,48,53,59,24,14,21,22,9,58,18,29,30,37,36,16,40,6,54,11,13,5,17,10,28,38,27,45,43,20,33,34,0,47,26,3,44,49,52,57,32,61,12",True,False,80,17.414211286360587,0.9508341911385698,0.4795064796639862
second,KITTIDataset,"41,50,22,5,33,14,54,63,12,37,59,31,27,15,57,30,17,19,34,25,42,32,56,3,23,28,26,38,2,10,6,24,35,53,52,51,18,55,29,47,4,44,58,20,40,36,62,11,13,16,61,8,1,46,45,49",True,False,80,12.105143475439364,0.26787535938948825,0.1840079013141982
second,KITTIDataset,"55,26,14,43,37,63,35,57,0,32,9,51,39,27,23,42,34,22,40,44,15,20,61,28,54,36,48,6,58,21,4,5,59,19,7,1,33,13,8,11,49,38,17,18,47,52,24,16,41,29,3,53,62,45,30,12",True,False,80,9.843286447379365,0.11272450419015895,0.02086811352253756
second,KITTIDataset,"27,36,44,57,6,39,4,51,32,2,24,50,59,8,26,20,13,16,53,35,60,0,11,18,47,17,28,58,3,34,46,55,49,14,7,45,31,15,1,41,63,52,21,43,23,42,40,33,22,19,29,56,38,54,10,9",True,False,80,4.244355561613798,0.12863534675615212,0.03577817531305903
second,KITTIDataset,"18,57,17,21,62,24,3,36,25,34,52,33,12,39,43,0,11,55,49,5,50,45,26,8,51,30,46,59,63,41,58,42,35,31,28,37,19,61,10,48,15,1,23,6,54,14,60,4,7,16,44,27,38,32,40,53",True,False,80,5.994751975815515,0.01670521716782318,0.0
second,KITTIDataset,"18,9,27,52,20,60,45,58,34,15,17,5,2,26,47,51,22,21,7,12,32,1,19,44,59,39,25,48,57,54,40,43,63,36,13,29,30,14,37,55,6,41,4,33,38,28,31,42,46,23,24,50,11,53,10,62",True,False,80,4.441964091370979,0.01911692155895412,0.016578249336870028
