method,dataset,dataset_version,pretrained,train,epochs,recall/roi_0.3,recall/rcnn_0.3,recall/roi_0.5,recall/rcnn_0.5,recall/roi_0.7,recall/rcnn_0.7,Car_aos/easy_R40,Car_aos/moderate_R40,Car_aos/hard_R40,Car_3d/easy_R40,Car_3d/moderate_R40,Car_3d/hard_R40,Pedestrian_aos/easy_R40,Pedestrian_aos/moderate_R40,Pedestrian_aos/hard_R40,Pedestrian_3d/easy_R40,Pedestrian_3d/moderate_R40,Pedestrian_3d/hard_R40,Cyclist_aos/easy_R40,Cyclist_aos/moderate_R40,Cyclist_aos/hard_R40,Cyclist_3d/easy_R40,Cyclist_3d/moderate_R40,Cyclist_3d/hard_R40
second,KITTIDataset,"16,43,36,13,17,63,24,10",True,False,80,0.0,0.9462,0.0,0.8843,0.0,0.6536,95.5698,93.4391,91.1353,90.2093,80.6526,76.5782,64.8693,60.7341,57.1564,53.9617,48.7994,44.187,89.7282,76.0808,72.3233,80.2108,63.5462,59.3734
second,KITTIDataset,"33,26,58,63,46,60,32,30",True,False,80,0.0,0.946,0.0,0.8814,0.0,0.6472,95.5216,92.0277,91.0102,90.076,79.4157,76.2425,63.5297,60.3693,56.9012,52.2833,47.6212,43.1914,88.2888,74.3928,70.9559,79.4705,61.4192,57.7929
second,KITTIDataset,"5,32,42,18,39,9,27,60",True,False,80,0.0,0.9462,0.0,0.8861,0.0,0.6547,95.6312,93.4426,91.0932,90.1465,79.5942,76.3871,65.4786,61.5268,57.7299,55.1469,50.1758,44.9509,89.2407,75.8881,72.3245,77.5289,62.8492,58.8756
second,KITTIDataset,"56,62,14,17,4,20,28,52",True,False,80,0.0,0.9348,0.0,0.8724,0.0,0.646,95.3781,91.7148,90.5373,88.1716,79.0679,75.9909,61.993,57.5514,53.9768,53.9358,48.4074,43.7214,89.1209,70.2836,66.7598,81.1589,60.0216,56.9367
second,KITTIDataset,"46,26,6,57,31,15,10,21",True,False,80,0.0,0.9442,0.0,0.8802,0.0,0.6506,95.594,92.1144,91.0181,89.9851,79.6056,76.4258,65.2769,61.6349,58.1666,54.4814,49.5234,44.9053,88.9065,71.4183,67.6555,80.5286,59.8552,56.0916
second,KITTIDataset,"61,56,16,6,1,35,38,57",True,False,80,0.0,0.9229,0.0,0.8609,0.0,0.6341,94.8082,90.8663,89.3157,87.0258,77.3616,74.4813,63.8055,59.441,55.4127,55.79,49.9476,44.7158,84.5893,63.6755,60.592,78.2919,54.6704,51.356
second,KITTIDataset,"55,32,47,58,53,54,15,36",True,False,80,0.0,0.8733,0.0,0.7968,0.0,0.5581,89.446,82.6605,81.6084,78.2387,67.1084,64.3581,58.1265,52.3396,48.1748,49.1767,43.0532,38.3044,77.7229,54.4814,51.8882,69.1981,45.2984,42.6767
second,KITTIDataset,"2,43,4,15,57,44,51,23",True,False,80,0.0,0.9348,0.0,0.8623,0.0,0.6306,95.2237,91.6386,90.1153,88.1132,78.7712,75.3745,61.596,57.6254,54.2461,48.7163,43.2487,39.0782,83.339,66.6552,63.9047,75.435,54.1409,51.2435
second,KITTIDataset,"30,45,56,35,13,40,4,54",True,False,80,0.0,0.929,0.0,0.8616,0.0,0.6276,95.3742,91.0734,89.4244,87.932,77.9417,74.7092,63.3744,58.8448,55.1141,52.2097,46.934,42.1878,86.0761,65.9976,63.2908,77.8729,56.3493,53.3739
second,KITTIDataset,"61,43,7,29,1,45,13,26",True,False,80,0.0,0.9439,0.0,0.8798,0.0,0.6491,95.5946,92.0173,90.9712,90.3264,79.4827,76.3219,65.3637,60.8008,57.2169,52.8898,47.7711,42.8617,88.1135,74.3448,71.2281,78.9865,62.5197,58.7348
second,KITTIDataset,"22,27,5,34,42,53,12,23",True,False,80,0.0,0.9405,0.0,0.8791,0.0,0.6463,95.4626,91.8006,90.7404,88.5346,78.9065,75.7991,63.7262,59.3079,55.3786,54.3876,48.9646,44.34,90.1181,72.8043,69.9599,81.552,63.0775,59.6202
second,KITTIDataset,"55,23,63,24,12,45,4,60",True,False,80,0.0,0.9401,0.0,0.874,0.0,0.6465,95.4854,91.8695,90.8205,88.4654,79.0789,75.9537,62.8864,58.2966,54.784,51.6474,46.9107,42.1135,87.9072,70.2228,67.4791,82.1928,59.1714,55.9221
second,KITTIDataset,"10,42,2,35,62,30,8,45",True,False,80,0.0,0.9443,0.0,0.883,0.0,0.6509,95.7088,92.0166,90.9916,90.0,79.5039,76.2885,66.028,61.7642,57.9954,54.6423,49.2166,44.6686,88.6805,74.6426,71.457,80.5734,63.4676,59.5841
second,KITTIDataset,"48,20,16,42,10,9,41,49",True,False,80,0.0,0.9311,0.0,0.8583,0.0,0.6217,94.5389,91.0377,88.1411,87.2878,77.7263,73.0758,56.866,53.1614,49.8253,41.5009,38.8785,34.9479,82.0521,70.5961,66.8285,71.9446,57.8221,53.9285
second,KITTIDataset,"26,22,17,11,55,46,52,32",True,False,80,0.0,0.9325,0.0,0.8642,0.0,0.6329,95.3103,91.4549,89.9775,88.1193,78.2693,74.9291,62.2247,57.9014,54.2102,52.0281,46.2065,41.8651,86.8375,70.1678,66.8783,79.0259,56.6456,53.0254
second,KITTIDataset,"15,49,29,32,3,8,5,56",True,False,80,0.0,0.938,0.0,0.8724,0.0,0.6448,95.2644,91.6759,90.5869,88.2255,78.9306,75.7875,64.3125,59.6579,55.9547,53.7679,48.3133,43.1647,86.9938,69.444,65.8078,79.5413,58.3872,55.0083
second,KITTIDataset,"18,63,46,62,29,57,4,5",True,False,80,0.0,0.9445,0.0,0.8805,0.0,0.6525,95.6006,93.314,91.1132,90.1846,79.5649,76.4131,64.8927,61.3596,57.9056,55.2418,50.4397,45.3812,89.2166,71.3746,67.8176,80.4153,59.311,55.6332
second,KITTIDataset,"57,25,50,53,47,23,34,42",True,False,80,0.0,0.9295,0.0,0.8599,0.0,0.6264,95.4677,91.3557,89.6709,88.1312,76.4133,73.1377,62.3856,57.5313,53.187,49.9336,44.6421,40.3018,85.2274,64.0159,61.6565,74.8489,54.9365,51.6525
second,KITTIDataset,"26,46,34,14,61,44,9,2",True,False,80,0.0,0.9461,0.0,0.8823,0.0,0.6471,95.6395,93.2383,90.991,88.7991,79.3945,76.0802,64.6242,60.7217,56.9237,53.6372,48.4381,43.9422,87.7624,73.7686,70.7326,80.4711,62.3367,58.5763
second,KITTIDataset,"58,13,63,51,39,49,27,11",True,False,80,0.0,0.9383,0.0,0.87,0.0,0.6389,95.2513,91.6665,90.4872,88.388,78.928,75.6805,61.5307,57.4566,53.6677,49.6592,44.6793,40.4159,88.5871,74.2516,70.2274,77.7092,60.228,56.9052
second,KITTIDataset,"58,53,59,55,5,37,40,21",True,False,80,0.0,0.9282,0.0,0.8633,0.0,0.6313,95.3212,91.2807,89.7749,87.866,76.519,74.4378,57.6424,53.4244,49.6528,50.5485,45.6154,40.7126,86.6692,65.9622,62.6608,80.2611,57.6948,53.9713
second,KITTIDataset,"46,4,2,55,1,60,52,14",True,False,80,0.0,0.9335,0.0,0.8663,0.0,0.636,95.3435,91.6143,90.2641,88.2031,78.681,75.3908,61.5853,57.608,53.8328,52.0916,46.9036,41.9601,87.1871,70.6985,67.068,80.056,57.4055,53.7839
second,KITTIDataset,"51,14,20,29,48,55,24,5",True,False,80,0.0,0.9323,0.0,0.8616,0.0,0.6318,94.9944,91.1902,89.7017,87.8428,77.2905,74.5445,60.1549,56.4585,52.4108,49.6202,45.085,40.5694,87.4362,69.5717,65.7001,78.413,57.2667,53.866
second,KITTIDataset,"55,4,45,7,56,19,2,40",True,False,80,0.0,0.9129,0.0,0.8411,0.0,0.6094,94.3681,88.5339,87.2556,84.4803,73.4299,70.3841,62.0687,56.8229,53.1965,51.3264,46.6033,41.0201,81.88,60.1024,57.4007,76.6271,51.6206,48.7586
second,KITTIDataset,"29,31,55,8,18,3,0,11",True,False,80,0.0,0.9402,0.0,0.8766,0.0,0.65,95.4972,91.868,90.9146,88.3873,78.9879,75.9374,63.8083,59.7612,55.7936,54.698,49.3396,44.5831,89.1769,71.7645,67.9171,81.127,58.7313,55.5696
second,KITTIDataset,"54,30,29,63,19,35,52,7",True,False,80,0.0,0.9325,0.0,0.8679,0.0,0.635,95.3726,91.3376,89.978,88.5557,78.7102,75.5479,62.0668,57.7244,53.937,53.71,48.2777,43.5273,87.585,71.7527,68.1729,77.549,58.4005,54.8846
second,KITTIDataset,"31,23,40,25,37,36,28,12",True,False,80,0.0,0.9429,0.0,0.8806,0.0,0.6476,95.525,91.8782,90.844,89.5358,79.1634,76.0444,63.326,59.4341,56.1152,51.4563,47.377,42.4624,88.8974,76.2903,72.2406,78.8991,63.7194,59.4515
second,KITTIDataset,"43,12,14,37,57,25,50,49",True,False,80,0.0,0.9289,0.0,0.8543,0.0,0.6211,95.1151,91.1818,88.2352,88.3628,78.0119,73.4187,58.5845,54.3231,50.9371,44.5527,40.5304,36.4434,81.5781,65.9629,62.8373,67.0034,51.8003,48.4235
second,KITTIDataset,"53,24,2,22,29,48,21,13",True,False,80,0.0,0.9383,0.0,0.875,0.0,0.6422,95.0954,91.5818,90.4399,88.4808,78.6459,75.6022,61.3785,57.5207,53.561,51.2388,46.6325,41.9989,90.1648,73.425,70.181,80.85,63.5736,59.6355
second,KITTIDataset,"21,7,62,63,31,44,53,0",True,False,80,0.0,0.9403,0.0,0.8785,0.0,0.6448,95.4782,91.8193,90.705,88.4696,78.8612,75.7263,61.9127,57.9632,54.3758,53.3964,48.3273,43.625,90.0702,72.6443,69.5254,83.1813,63.7906,59.8907
second,KITTIDataset,"54,44,29,57,30,22,63,61,43,5,60,2",True,False,80,0.0,0.9312,0.0,0.8566,0.0,0.623,95.4794,91.2666,88.3669,88.103,77.9337,74.3944,61.3153,57.1764,53.5718,48.1822,42.8274,38.4057,80.5516,62.5324,60.3885,72.5538,49.8221,46.6616
second,KITTIDataset,"29,22,14,21,49,17,51,13,34,35,59,47",True,False,80,0.0,0.9335,0.0,0.8615,0.0,0.6264,95.5729,91.5586,89.7599,88.0133,77.9819,73.4066,62.1562,58.1428,54.1567,49.1641,44.0954,39.3972,88.3748,73.4039,69.9158,75.9855,59.13,55.4608
second,KITTIDataset,"26,13,40,37,15,27,53,48,52,9,42,5",True,False,80,0.0,0.9164,0.0,0.8483,0.0,0.6072,92.8821,88.5917,87.2033,85.4153,75.1038,71.6817,60.4708,54.4824,50.2725,46.6471,41.2667,37.0407,84.266,67.1848,63.6711,73.1624,57.1803,53.4029
second,KITTIDataset,"22,39,29,8,52,25,9,18,60,48,44,33",True,False,80,0.0,0.934,0.0,0.8669,0.0,0.6318,95.1844,91.2958,88.5361,88.3188,78.5205,75.0693,61.4083,58.0527,53.9526,48.793,44.8102,40.4224,86.3474,72.5906,68.7108,75.5718,61.2882,57.1243
second,KITTIDataset,"41,25,59,23,48,36,21,44,31,20,1,53",True,False,80,0.0,0.9315,0.0,0.8651,0.0,0.6276,94.7467,91.0588,88.2663,87.9148,76.339,73.0822,60.1838,56.2013,52.704,48.7067,44.45,40.2159,87.402,70.2544,66.5413,79.1978,61.5255,57.514
second,KITTIDataset,"58,35,50,54,3,42,38,10,59,33,7,31",True,False,80,0.0,0.931,0.0,0.8619,0.0,0.6255,95.42,91.213,88.4191,88.5875,76.8862,73.5692,59.798,55.2546,50.8648,48.9794,43.5635,39.1506,84.9509,67.4034,64.1525,73.3159,53.7939,50.1474
second,KITTIDataset,"27,39,6,18,59,38,1,3,10,44,21,62",True,False,80,0.0,0.945,0.0,0.8792,0.0,0.6448,95.4837,91.916,90.8335,88.3797,79.0507,75.8481,62.6599,59.1881,55.5635,50.1504,45.3895,41.1719,87.654,74.0089,70.0538,79.8361,62.3203,58.1082
second,KITTIDataset,"14,54,21,50,4,44,13,48,34,51,52,18",True,False,80,0.0,0.884,0.0,0.8004,0.0,0.5588,90.8404,84.4309,81.8218,81.2191,69.5165,65.2898,51.0581,46.5723,42.6118,40.4174,35.4961,32.098,76.8215,61.3462,57.7737,66.6753,49.4498,45.72
second,KITTIDataset,"0,31,24,55,46,49,58,48,40,4,17,54",True,False,80,0.0,0.9013,0.0,0.8158,0.0,0.569,91.7409,86.3423,83.9058,80.7054,69.4459,66.2419,53.3963,48.9774,45.2333,41.6151,36.5682,32.4828,76.585,54.6432,51.5884,67.9247,44.8045,42.1965
second,KITTIDataset,"42,12,14,36,54,44,51,30,5,59,49,32",True,False,80,0.0,0.9244,0.0,0.8491,0.0,0.61,94.9348,90.4725,87.9051,87.7513,76.105,72.6579,58.984,55.0134,50.7365,46.8655,42.1401,37.8632,83.079,66.7527,63.4527,75.4658,53.5702,49.8859
second,KITTIDataset,"31,14,58,9,7,63,59,61,39,36,22,12",True,False,80,0.0,0.9452,0.0,0.8851,0.0,0.6548,95.6294,93.4988,91.1869,90.0246,79.597,76.4269,63.6001,59.5421,55.792,54.5774,50.0415,44.8337,89.9472,75.1058,71.3995,79.147,62.5536,58.5296
second,KITTIDataset,"57,21,55,18,45,23,40,25,27,58,50,2",True,False,80,0.0,0.9226,0.0,0.8518,0.0,0.6185,95.2004,90.8901,88.0515,87.5531,76.1248,72.8107,61.4872,56.1481,52.1332,49.8195,44.5075,39.8361,83.2236,61.1127,58.5939,76.0458,52.0573,49.0433
second,KITTIDataset,"17,45,49,1,23,32,7,53,42,28,4,5",True,False,80,0.0,0.9338,0.0,0.868,0.0,0.6332,95.3482,91.4735,90.1017,88.1603,78.2421,75.0457,63.0612,57.933,53.9584,51.7084,46.2165,41.2542,86.4088,69.4471,66.4773,79.7852,60.8829,57.5005
second,KITTIDataset,"12,55,53,38,36,26,2,51,10,3,37,22",True,False,80,0.0,0.9183,0.0,0.841,0.0,0.6085,94.7539,89.7934,87.7552,85.4736,75.5191,72.2887,56.6826,52.3633,48.6477,41.5582,37.2547,32.9726,82.3296,63.8354,59.9385,72.9652,51.9463,48.4259
second,KITTIDataset,"14,61,46,2,63,60,11,47,33,8,48,22",True,False,80,0.0,0.9307,0.0,0.8527,0.0,0.6125,95.0011,90.7609,87.9587,84.8321,75.4361,72.0003,55.1056,52.181,49.2619,40.5803,37.7471,34.2482,80.9625,70.0205,66.7749,67.8981,54.9021,51.5554
second,KITTIDataset,"5,9,12,10,51,52,37,43,0,13,27,22",True,False,80,0.0,0.9243,0.0,0.8549,0.0,0.6206,94.7963,90.7917,88.16,87.1115,76.1869,72.9987,59.2554,54.3671,50.7193,48.237,42.4314,37.7358,85.6366,71.6732,67.6359,74.7063,59.3167,55.3323
second,KITTIDataset,"22,9,63,42,30,43,49,28,11,38,54,15",True,False,80,0.0,0.9318,0.0,0.8574,0.0,0.6203,95.284,91.1559,88.3072,88.0482,76.5493,73.2249,60.236,56.0797,52.331,46.0111,41.4512,36.9478,80.2247,66.5747,63.5557,71.1746,52.82,50.0348
second,KITTIDataset,"55,20,58,6,14,35,5,50,59,56,62,52",True,False,80,0.0,0.8994,0.0,0.8241,0.0,0.5973,93.4259,87.7366,84.9737,84.4559,73.1041,69.8841,56.7854,51.9372,47.9184,47.5065,42.0465,37.6676,82.1859,58.1957,55.7178,72.0937,48.0451,45.338
second,KITTIDataset,"10,38,22,51,45,17,21,44,20,31,57,18",True,False,80,0.0,0.9319,0.0,0.859,0.0,0.624,95.0105,91.1969,88.393,87.5354,77.5862,73.1874,61.0685,56.7038,52.8609,47.103,42.4608,38.1281,83.2252,65.893,62.818,74.5016,53.648,50.2127
second,KITTIDataset,"29,44,18,46,56,40,45,1,41,7,30,58",True,False,80,0.0,0.9184,0.0,0.8344,0.0,0.5899,94.4894,88.4476,86.76,83.7262,72.5101,68.9607,52.1294,49.0203,46.4535,36.0381,32.7618,29.1243,69.3258,53.0462,50.7895,58.2666,42.7215,40.6244
second,KITTIDataset,"41,23,32,37,28,38,20,17,46,45,8,2",True,False,80,0.0,0.9356,0.0,0.8648,0.0,0.6238,95.3729,91.4094,89.8103,88.0012,77.8311,73.2261,58.9449,55.7669,52.8554,44.5859,40.66,36.8104,83.2527,71.0312,67.6585,75.3386,58.9831,55.5008
second,KITTIDataset,"25,21,60,12,3,32,1,35,14,43,42,49",True,False,80,0.0,0.9376,0.0,0.8683,0.0,0.6333,95.3619,91.7052,90.4013,88.6431,78.9034,75.5357,61.682,57.7622,54.2415,46.9847,43.0802,38.7107,82.5102,71.4296,68.2973,73.6579,59.4701,55.8599
second,KITTIDataset,"5,15,36,37,30,42,31,7,62,59,10,53",True,False,80,0.0,0.9366,0.0,0.8721,0.0,0.6379,95.4166,91.5829,90.3454,88.2971,78.3957,75.2709,62.2895,57.7992,54.231,51.4511,46.0296,41.3915,87.9624,71.4002,67.9471,77.5146,60.0085,56.3626
second,KITTIDataset,"45,62,20,0,19,52,59,3,9,7,42,14",True,False,80,0.0,0.9386,0.0,0.8754,0.0,0.6447,95.5029,91.7182,90.5415,88.4112,79.1339,75.9795,63.3672,59.0984,55.4662,52.3474,47.2648,42.7725,89.1164,74.3283,71.1439,80.6062,63.3827,59.382
second,KITTIDataset,"47,55,35,30,5,32,21,41,0,2,1,28",True,False,80,0.0,0.9345,0.0,0.8648,0.0,0.632,95.5174,91.5734,90.2161,87.875,77.9134,74.6549,63.3279,58.6915,54.891,50.4404,45.9811,41.3843,84.6697,67.6388,64.6548,76.6566,54.3863,51.017
second,KITTIDataset,"0,63,49,34,62,6,45,38,61,54,16,1",True,False,80,0.0,0.9368,0.0,0.8664,0.0,0.6333,95.3827,91.6012,90.2533,88.5165,78.9159,75.5617,61.2332,56.4487,52.9627,49.6596,44.395,40.0388,85.4408,70.1316,66.9846,78.3849,57.7213,54.0899
second,KITTIDataset,"63,21,46,52,16,12,42,49,8,32,36,0",True,False,80,0.0,0.9342,0.0,0.867,0.0,0.6262,95.1304,91.344,89.7904,87.9766,78.2353,74.5549,62.2061,57.7982,54.452,50.1562,45.0298,40.8837,87.9428,73.5629,69.7636,78.0176,61.4264,57.4122
second,KITTIDataset,"59,19,35,48,28,23,4,42,46,53,0,16",True,False,80,0.0,0.9325,0.0,0.8669,0.0,0.6286,94.8653,91.2258,89.5998,88.0787,77.3456,73.3018,62.2021,57.3286,53.6433,50.5018,46.0522,41.4323,87.4546,69.3976,66.564,78.0795,59.5866,56.1995
second,KITTIDataset,"23,1,61,53,6,12,21,13,9,26,29,42",True,False,80,0.0,0.94,0.0,0.8781,0.0,0.6466,95.4812,91.7747,90.6874,88.655,78.9134,75.8293,64.4174,59.9859,56.0859,54.9394,49.2828,44.5573,90.087,72.8967,69.9696,80.1734,62.3419,59.0132
second,KITTIDataset,"57,46,21,51,60,58,0,45,5,29,13,62",True,False,80,0.0,0.9286,0.0,0.8564,0.0,0.6238,95.2614,91.2647,89.6134,87.5628,77.7409,73.1981,58.6992,54.3825,51.0839,46.9656,41.9645,37.6207,82.9986,64.7128,61.8304,74.2653,52.6464,49.5878
second,KITTIDataset,"43,26,54,34,10,5,42,57,23,44,3,21",True,False,80,0.0,0.9232,0.0,0.8432,0.0,0.606,95.1934,90.3301,87.7086,87.2571,76.0148,72.3066,59.0049,54.7329,51.0887,42.8162,38.4462,34.5055,74.9081,58.5859,56.4704,65.4696,45.0421,42.0197
second,KITTIDataset,"36,51,62,37,46,50,17,25,27,55,20,29",True,False,80,0.0,0.9192,0.0,0.8375,0.0,0.6024,94.3554,88.7693,87.3851,86.8194,75.1604,70.5469,54.989,50.5917,47.0693,40.1836,35.8358,32.3223,81.5134,64.8383,61.183,69.7558,50.1665,46.716
second,KITTIDataset,"45,49,33,39,44,51,62,14,0,18,42,40",True,False,80,0.0,0.9196,0.0,0.8416,0.0,0.6006,94.7027,89.6829,87.2157,86.4878,75.4892,70.3981,57.0343,53.0866,49.4564,38.2122,35.2569,31.6076,76.6405,64.5091,61.5914,67.4058,52.2822,48.9814
second,KITTIDataset,"49,4,42,50,59,41,17,32,48,62,28,7",True,False,80,0.0,0.9128,0.0,0.8322,0.0,0.589,92.2719,87.9986,86.0371,83.8298,72.6643,69.2169,49.9453,46.2634,43.3759,36.2994,33.689,29.9622,73.4479,64.372,61.43,63.4161,51.7356,48.4846
second,KITTIDataset,"15,38,9,58,63,10,3,47,49,42,39,27",True,False,80,0.0,0.9376,0.0,0.8671,0.0,0.6315,95.4933,91.6218,90.2768,88.055,78.4782,75.0281,61.5684,57.7682,54.041,47.1278,42.7583,38.3499,85.015,70.9018,66.9927,73.0109,57.3581,53.2937
second,KITTIDataset,"43,7,4,54,21,6,55,15,23,10,5,59",True,False,80,0.0,0.9159,0.0,0.8437,0.0,0.6066,94.3286,88.5078,87.3888,84.3647,73.2733,70.302,59.8685,55.0964,51.1588,49.933,44.4355,39.9101,83.2449,61.3728,58.6603,76.5219,51.6768,48.915
second,KITTIDataset,"51,12,54,57,42,37,46,22,52,9,58,48",True,False,80,0.0,0.8955,0.0,0.8176,0.0,0.5847,92.5811,87.6572,84.6446,84.7079,73.1273,69.5794,55.7734,50.1627,46.3104,44.879,39.7942,35.6288,78.9115,55.4644,52.4837,69.871,44.8456,41.4128
second,KITTIDataset,"56,34,21,45,58,24,29,52,2,53,51,12",True,False,80,0.0,0.889,0.0,0.8114,0.0,0.5708,91.1087,84.7585,83.2689,80.7903,69.7368,66.5985,54.1007,48.6067,44.8734,45.1412,39.244,34.842,78.8287,58.7775,56.1658,70.7977,48.8232,45.9695
second,KITTIDataset,"59,2,21,19,63,8,20,25,61,31,41,17",True,False,80,0.0,0.946,0.0,0.8853,0.0,0.6564,95.5536,92.0852,91.1257,90.3069,79.5774,76.5275,63.2725,60.1407,56.5392,54.4565,49.8826,44.7229,90.9136,77.2438,73.5256,79.9926,64.1158,60.1951
second,KITTIDataset,"50,12,3,30,40,20,16,18,46,63,5,45",True,False,80,0.0,0.937,0.0,0.8658,0.0,0.6251,95.3683,91.3853,89.8226,87.9772,77.7836,73.2353,58.5259,54.7832,51.4183,46.4699,41.9614,37.8392,84.0243,70.2851,67.2955,73.6421,58.8861,55.0658
second,KITTIDataset,"40,52,55,29,39,58,36,2,46,14,43,41",True,False,80,0.0,0.9126,0.0,0.8302,0.0,0.5888,95.0353,88.6268,86.7133,85.5371,73.1852,69.596,52.7046,49.0008,45.4815,35.7165,32.8448,29.1182,72.5268,57.9557,54.203,63.2315,45.387,42.7094
second,KITTIDataset,"30,2,49,15,1,18,16,10,54,40,21,31",True,False,80,0.0,0.9364,0.0,0.8671,0.0,0.6317,95.3005,91.4972,90.0982,88.1563,78.5789,75.4225,61.3548,56.8684,53.1776,50.3548,45.3028,40.5129,85.9283,70.6111,67.5878,76.1202,57.5156,54.4372
second,KITTIDataset,"48,12,20,25,13,49,31,3,26,0,1,50",True,False,80,0.0,0.919,0.0,0.842,0.0,0.6012,93.4515,88.254,86.6808,84.1892,74.3937,70.1399,52.0129,49.0903,45.7243,40.6716,37.3988,33.6371,77.9839,68.0112,64.3641,66.0035,54.428,51.0764
second,KITTIDataset,"10,54,39,12,6,48,24,61,34,13,30,23",True,False,80,0.0,0.9383,0.0,0.8695,0.0,0.6361,95.2131,91.4339,90.0394,88.4572,78.8286,75.6265,61.601,57.8924,53.7856,49.4867,45.4165,40.7509,85.9528,70.5971,67.3681,77.7357,57.9583,54.5521
second,KITTIDataset,"30,12,51,28,27,6,41,45,56,54,63,21",True,False,80,0.0,0.9222,0.0,0.8515,0.0,0.6133,95.1132,90.4859,87.8879,87.5578,75.8773,72.6217,60.2552,55.9863,52.4623,49.2222,44.3409,39.4194,83.9098,63.9072,61.1078,76.9303,52.8482,49.9527
second,KITTIDataset,"44,7,2,29,38,36,26,31,62,32,42,39",True,False,80,0.0,0.9348,0.0,0.8671,0.0,0.6308,95.3851,91.3674,88.4994,88.0586,78.0778,74.75,62.2344,58.6204,54.9261,49.4522,44.4805,40.0072,81.0884,69.152,65.2822,71.1168,56.8392,53.439
second,KITTIDataset,"4,42,13,18,24,48,49,60,51,2,47,26",True,False,80,0.0,0.9128,0.0,0.8315,0.0,0.5892,93.5925,88.103,85.1055,83.9634,72.957,69.4482,51.4988,48.411,45.0724,39.5505,35.8102,32.2795,78.8836,66.8825,64.1053,67.0272,52.8539,49.6512
second,KITTIDataset,"55,18,28,2,42,49,31,39,41,20,54,47",True,False,80,0.0,0.902,0.0,0.8207,0.0,0.5721,92.5349,87.3242,84.5076,81.2312,69.7536,66.3827,55.4281,50.7028,46.6685,41.9739,37.5819,33.2871,74.9043,54.8876,52.4164,67.0077,44.6907,42.1547
second,KITTIDataset,"59,6,10,25,24,3,17,44,1,9,16,14",True,False,80,0.0,0.9467,0.0,0.8853,0.0,0.6549,95.5368,93.271,91.141,90.0985,79.6456,77.5108,64.0213,60.0172,56.7651,53.2209,48.5402,43.8287,89.9607,76.339,72.7472,81.0818,64.4548,60.4448
second,KITTIDataset,"23,61,1,39,11,13,41,19,58,17,52,56",True,False,80,0.0,0.9302,0.0,0.864,0.0,0.6365,95.3915,91.4929,89.9698,88.0614,78.7302,75.4424,60.1333,55.5165,52.3305,51.3232,46.3423,41.6046,86.7718,67.2917,63.568,76.8896,56.7944,53.0495
second,KITTIDataset,"46,24,55,29,42,45,43,12,17,6,4,21",True,False,80,0.0,0.9243,0.0,0.8462,0.0,0.6078,95.1021,90.3721,87.7233,86.9386,75.5805,72.0559,57.7284,53.2375,49.7824,41.8926,37.6814,33.9607,77.0129,61.0823,58.4118,69.2611,48.5066,45.7245
second,KITTIDataset,"2,33,47,23,1,15,6,21,49,22,11,52",True,False,80,0.0,0.9349,0.0,0.8683,0.0,0.6304,95.493,91.6252,90.2146,87.8691,78.5269,75.2866,60.6278,56.7064,53.405,48.9097,44.9154,40.6625,88.5492,74.037,70.7466,78.1389,62.3345,59.0461
second,KITTIDataset,"25,5,62,39,24,54,14,20,8,37,29,22",True,False,80,0.0,0.9387,0.0,0.8719,0.0,0.6407,95.4658,91.5932,90.4274,88.7656,79.0179,75.8317,61.9858,58.5215,54.6496,51.9237,47.5719,42.445,87.3785,71.9549,68.4941,76.527,57.6934,54.4362
second,KITTIDataset,"55,54,20,5,33,22,8,48,13,49,57,61",True,False,80,0.0,0.897,0.0,0.8138,0.0,0.5796,91.7572,86.7807,84.2357,81.372,71.2485,67.1647,55.0401,50.9498,46.8296,41.6502,37.8814,33.7775,78.4857,54.7872,52.0318,71.0464,46.6634,43.9648
second,KITTIDataset,"59,2,14,3,55,52,28,25,36,40,41,11",True,False,80,0.0,0.928,0.0,0.856,0.0,0.6221,95.2457,91.1755,88.3812,87.6786,77.3387,73.2901,58.8317,54.7865,51.3213,46.4233,42.0835,37.6557,84.9761,68.5952,64.2787,74.7891,55.4455,51.6745
second,KITTIDataset,"5,2,28,25,26,24,35,62,38,52,22,33",True,False,80,0.0,0.9366,0.0,0.8732,0.0,0.6391,95.4394,91.6052,90.4147,88.7175,78.9326,75.7736,62.5388,58.5335,54.9683,51.5918,46.6102,41.7481,88.6116,74.9812,71.248,77.5551,62.5993,58.7662
second,KITTIDataset,"1,43,56,61,46,34,19,44,10,26,60,47",True,False,80,0.0,0.9244,0.0,0.8466,0.0,0.6096,95.1311,90.7415,87.7489,86.4932,75.522,71.7389,59.0757,54.2194,50.9033,42.7516,37.8422,34.2108,77.4941,61.0049,57.7639,71.3898,50.8944,47.4028
second,KITTIDataset,"46,26,60,31,63,12,32,54,4,16,20,13",True,False,80,0.0,0.9408,0.0,0.8723,0.0,0.6379,95.5153,91.6888,90.5166,88.7664,79.0911,75.8094,63.2559,59.3876,55.5549,51.9233,47.2697,42.4165,86.0758,71.2003,68.2221,78.0688,57.7182,54.014
second,KITTIDataset,"55,57,38,42,12,2,3,49,33,14,41,15",True,False,80,0.0,0.9229,0.0,0.8504,0.0,0.6156,95.156,90.99,88.0135,87.5349,76.1964,72.7943,61.0944,57.0108,53.0073,47.4194,43.4933,38.791,80.9816,61.0497,57.811,73.3214,50.5517,47.2339
