method,dataset,dataset_version,pretrained,train,epochs,recall/roi_0.3,recall/rcnn_0.3,recall/roi_0.5,recall/rcnn_0.5,recall/roi_0.7,recall/rcnn_0.7,Car_aos/easy_R40,Car_aos/moderate_R40,Car_aos/hard_R40,Car_3d/easy_R40,Car_3d/moderate_R40,Car_3d/hard_R40,Pedestrian_aos/easy_R40,Pedestrian_aos/moderate_R40,Pedestrian_aos/hard_R40,Pedestrian_3d/easy_R40,Pedestrian_3d/moderate_R40,Pedestrian_3d/hard_R40,Cyclist_aos/easy_R40,Cyclist_aos/moderate_R40,Cyclist_aos/hard_R40,Cyclist_3d/easy_R40,Cyclist_3d/moderate_R40,Cyclist_3d/hard_R40
pv_rcnn_8369,KITTIDataset,None,True,False,80,0.9686,0.9687,0.9288,0.9344,0.7175,0.7599,98.2458,94.2791,92.0668,92.112,84.3576,82.5153,67.849,62.3083,58.151,62.9324,55.182,50.1483,96.9986,80.5722,77.4695,88.9867,69.7208,66.4186
pv_rcnn_8369,KITTIDataset,None,True,False,80,0.9686,0.9687,0.9288,0.9344,0.7175,0.7599,98.2458,94.2791,92.0668,92.112,84.3576,82.5153,67.849,62.3083,58.151,62.9324,55.182,50.1483,96.9986,80.5722,77.4695,88.9867,69.7208,66.4186
pv_rcnn_8369,KITTIDataset,None,True,False,80,0.9686,0.9687,0.9288,0.9344,0.7175,0.7599,98.2458,94.2791,92.0668,92.112,84.3576,82.5153,67.849,62.3083,58.151,62.9324,55.182,50.1483,96.9986,80.5722,77.4695,88.9867,69.7208,66.4186
pv_rcnn_8369,KITTIDataset,None,True,False,80,0.9686,0.9687,0.9288,0.9344,0.7175,0.7599,98.2458,94.2791,92.0668,92.112,84.3576,82.5153,67.849,62.3083,58.151,62.9324,55.182,50.1483,96.9986,80.5722,77.4695,88.9867,69.7208,66.4186
pv_rcnn_8369,KITTIDataset,None,True,False,80,0.9686,0.9687,0.9288,0.9344,0.7175,0.7599,98.2458,94.2791,92.0668,92.112,84.3576,82.5153,67.849,62.3083,58.151,62.9324,55.182,50.1483,96.9986,80.5722,77.4695,88.9867,69.7208,66.4186
pv_rcnn_8369,KITTIDataset,None,True,False,80,0.9686,0.9687,0.9288,0.9344,0.7175,0.7599,98.2458,94.2791,92.0668,92.112,84.3576,82.5153,67.849,62.3083,58.151,62.9324,55.182,50.1483,96.9986,80.5722,77.4695,88.9867,69.7208,66.4186
pv_rcnn_8369,KITTIDataset,None,True,False,80,0.9686,0.9687,0.9288,0.9344,0.7175,0.7599,98.2458,94.2791,92.0668,92.112,84.3576,82.5153,67.849,62.3083,58.151,62.9324,55.182,50.1483,96.9986,80.5722,77.4695,88.9867,69.7208,66.4186
pv_rcnn_8369,KITTIDataset,None,True,False,80,0.9686,0.9687,0.9288,0.9344,0.7175,0.7599,98.2458,94.2791,92.0668,92.112,84.3576,82.5153,67.849,62.3083,58.151,62.9324,55.182,50.1483,96.9986,80.5722,77.4695,88.9867,69.7208,66.4186
pv_rcnn_8369,KITTIDataset,None,True,False,80,0.9686,0.9687,0.9288,0.9344,0.7175,0.7599,98.2458,94.2791,92.0668,92.112,84.3576,82.5153,67.849,62.3083,58.151,62.9324,55.182,50.1483,96.9986,80.5722,77.4695,88.9867,69.7208,66.4186
pv_rcnn_8369,KITTIDataset,None,True,False,80,0.9686,0.9687,0.9288,0.9344,0.7175,0.7599,98.2458,94.2791,92.0668,92.112,84.3576,82.5153,67.849,62.3083,58.151,62.9324,55.182,50.1483,96.9986,80.5722,77.4695,88.9867,69.7208,66.4186
pv_rcnn_8369,KITTIDataset,None,True,False,80,0.9686,0.9687,0.9288,0.9344,0.7175,0.7599,98.2458,94.2791,92.0668,92.112,84.3576,82.5153,67.849,62.3083,58.151,62.9324,55.182,50.1483,96.9986,80.5722,77.4695,88.9867,69.7208,66.4186
pv_rcnn_8369,KITTIDataset,None,True,False,80,0.9686,0.9687,0.9288,0.9344,0.7175,0.7599,98.2458,94.2791,92.0668,92.112,84.3576,82.5153,67.849,62.3083,58.151,62.9324,55.182,50.1483,96.9986,80.5722,77.4695,88.9867,69.7208,66.4186
pv_rcnn_8369,KITTIDataset,None,True,False,80,0.9686,0.9687,0.9288,0.9344,0.7175,0.7599,98.2458,94.2791,92.0668,92.112,84.3576,82.5153,67.849,62.3083,58.151,62.9324,55.182,50.1483,96.9986,80.5722,77.4695,88.9867,69.7208,66.4186
pv_rcnn_8369,KITTIDataset,None,True,False,80,0.9686,0.9687,0.9288,0.9344,0.7175,0.7599,98.2458,94.2791,92.0668,92.112,84.3576,82.5153,67.849,62.3083,58.151,62.9324,55.182,50.1483,96.9986,80.5722,77.4695,88.9867,69.7208,66.4186
pv_rcnn_8369,KITTIDataset,None,True,False,80,0.9686,0.9687,0.9288,0.9344,0.7175,0.7599,98.2458,94.2791,92.0668,92.112,84.3576,82.5153,67.849,62.3083,58.151,62.9324,55.182,50.1483,96.9986,80.5722,77.4695,88.9867,69.7208,66.4186
pv_rcnn_8369,KITTIDataset,"26,8,46,63",True,False,80,0.9677,0.9682,0.9236,0.9291,0.7104,0.7545,97.8721,94.1185,91.9312,91.8321,82.8777,82.2367,67.2943,61.6921,57.7255,60.2006,52.186,47.0219,93.955,77.5356,74.7062,86.5817,67.7064,64.3179
pv_rcnn_8369,KITTIDataset,"47,30,41,63",True,False,80,0.9661,0.9665,0.9216,0.9262,0.7018,0.7481,97.8433,94.0294,91.8606,91.8101,82.6186,80.265,65.5671,60.5635,56.735,59.8464,51.9126,47.3191,94.1418,79.2587,74.8632,89.0049,68.7368,64.3764
pv_rcnn_8369,KITTIDataset,"33,27,7,23",True,False,80,0.9679,0.9681,0.9269,0.9335,0.7132,0.7571,98.2494,94.2102,92.0296,91.9991,82.943,82.4075,66.3215,61.1601,57.2975,61.8358,54.245,49.7131,96.5026,80.4544,77.4668,88.6963,70.9647,66.6065
pv_rcnn_8369,KITTIDataset,"50,54,9,59",True,False,80,0.9607,0.9607,0.9154,0.9213,0.6923,0.7377,96.0357,91.9206,91.595,91.3972,82.176,79.9634,63.8126,57.9503,54.3214,57.4735,50.173,45.9708,90.5438,77.2553,73.2947,83.4524,63.0632,58.7868
pv_rcnn_8369,KITTIDataset,"8,34,20,52",True,False,80,0.965,0.9651,0.9228,0.9279,0.7061,0.7484,97.7829,93.9021,91.8353,91.3982,82.5458,80.2537,66.2568,60.0996,56.122,62.0012,53.4604,48.7288,94.457,78.0906,74.7761,87.9439,68.7735,64.2351
pv_rcnn_8369,KITTIDataset,"41,4,15,39",True,False,80,0.9663,0.9665,0.9237,0.9301,0.7066,0.7519,97.9623,94.1199,91.9827,91.7305,82.712,81.7533,66.9501,61.4965,56.9604,58.9145,52.146,47.7403,94.0722,79.3617,75.1227,88.6775,69.2817,64.7603
pv_rcnn_8369,KITTIDataset,"38,6,26,61",True,False,80,0.9678,0.9679,0.9274,0.933,0.7131,0.7566,97.9292,94.2013,92.023,91.9531,82.9392,82.327,67.1865,61.4702,57.4658,61.4857,53.1582,48.7777,96.5557,80.4752,77.283,88.2355,70.6329,66.1319
pv_rcnn_8369,KITTIDataset,"8,47,62,52",True,False,80,0.9632,0.9635,0.9177,0.923,0.7017,0.7444,95.9183,93.5344,91.7113,91.3077,82.4064,80.095,65.1042,59.482,55.9196,59.8784,51.7027,47.3096,94.483,77.4837,74.5391,86.8196,66.5331,61.9634
pv_rcnn_8369,KITTIDataset,"37,38,62,49",True,False,80,0.9646,0.9647,0.9182,0.925,0.6967,0.7442,98.021,94.0781,91.8803,91.5059,82.5752,80.1915,62.9576,57.9563,54.2972,55.8261,47.9899,43.9279,91.3132,78.6683,75.1787,85.3393,67.2696,63.0318
pv_rcnn_8369,KITTIDataset,"19,20,37,49",True,False,80,0.9651,0.965,0.9216,0.9274,0.7027,0.7508,98.0211,94.1207,91.9339,91.7389,82.6442,81.8112,65.4851,60.0237,56.1398,59.5124,51.166,46.73,94.0453,80.5864,76.2484,88.5434,68.4536,64.2005
pv_rcnn_8369,KITTIDataset,"2,33,62,53",True,False,80,0.9638,0.9639,0.9217,0.927,0.7033,0.7494,95.9348,93.5427,91.7578,91.6438,82.5611,80.2997,67.8044,61.4865,57.1009,63.1793,54.7135,50.0267,93.6519,77.904,73.8339,87.5048,68.6614,64.4298
pv_rcnn_8369,KITTIDataset,"48,18,15,14",True,False,80,0.9666,0.9669,0.9228,0.9288,0.71,0.7537,97.8617,94.0663,91.9009,91.7125,82.7764,82.0444,65.7052,60.4658,56.6103,60.7466,53.0525,48.3416,94.6273,79.9885,76.6912,88.7693,69.2032,64.7345
pv_rcnn_8369,KITTIDataset,"61,7,60,3",True,False,80,0.9686,0.9688,0.9288,0.9342,0.7173,0.7593,98.2265,94.2676,92.075,92.1119,84.6056,82.5258,67.3556,61.6924,57.6735,62.6413,54.8437,49.77,96.8135,81.4968,77.5036,88.9966,69.3491,65.9361
pv_rcnn_8369,KITTIDataset,"24,45,27,9",True,False,80,0.9675,0.968,0.9245,0.9309,0.7105,0.753,98.0271,94.1358,91.92,91.8294,82.7162,82.0449,65.1264,59.3885,56.2387,60.8023,53.1311,48.7154,93.9213,78.5656,74.5945,88.3202,68.4329,64.2316
pv_rcnn_8369,KITTIDataset,"56,33,35,52",True,False,80,0.9573,0.9571,0.9117,0.9171,0.6945,0.7369,97.449,91.8633,91.5199,91.273,82.2073,79.9292,64.8498,58.1838,54.6236,60.1076,51.9658,47.251,90.6174,71.1361,66.907,84.8167,63.0605,58.899
pv_rcnn_8369,KITTIDataset,"18,54,20,38",True,False,80,0.9619,0.9621,0.919,0.9242,0.699,0.7438,95.963,92.0282,91.7289,91.3603,82.3326,80.1328,66.7612,60.1961,56.1654,60.3532,51.5503,47.1564,93.2895,77.8554,73.9415,83.531,63.2473,60.1799
pv_rcnn_8369,KITTIDataset,"17,14,18,21",True,False,80,0.9682,0.9684,0.928,0.9339,0.7167,0.7588,98.1907,94.208,92.0267,91.9922,82.9677,82.4489,67.8246,62.3924,58.7491,62.953,54.7166,50.1146,97.02,80.5716,77.4832,88.8644,69.5091,66.2214
pv_rcnn_8369,KITTIDataset,"45,62,35,15",True,False,80,0.9673,0.9678,0.9248,0.9309,0.7094,0.7534,97.9706,94.1611,91.9584,91.7524,82.7187,82.0487,66.4888,59.8901,56.5275,60.9464,53.4138,48.8732,93.9911,79.6102,76.4968,88.2503,68.2376,64.0492
pv_rcnn_8369,KITTIDataset,"12,11,56,33",True,False,80,0.9624,0.9624,0.9193,0.9248,0.7065,0.7495,97.8002,93.8023,91.7632,91.6525,82.6415,81.8071,67.0444,61.3272,57.4427,62.907,54.8675,49.9706,93.558,74.0661,71.1122,88.062,64.77,60.4714
pv_rcnn_8369,KITTIDataset,"16,15,0,39",True,False,80,0.9679,0.9682,0.9262,0.9325,0.7141,0.7579,98.1283,94.2248,92.0218,92.005,82.9365,82.3415,67.5042,61.9246,57.7659,61.4212,53.4087,48.9967,94.2321,79.408,75.1251,87.5901,68.6526,64.301
pv_rcnn_8369,KITTIDataset,"2,23,6,31",True,False,80,0.9679,0.9682,0.9284,0.9338,0.7148,0.7577,98.1827,94.2036,92.0304,92.0102,82.9362,82.4082,67.5139,62.1538,58.0438,62.8431,54.754,50.1604,96.6994,80.5683,77.3851,89.4245,71.2533,66.8758
pv_rcnn_8369,KITTIDataset,"28,62,12,42",True,False,80,0.968,0.968,0.9263,0.9325,0.7098,0.7559,98.0477,94.1747,91.9888,91.9598,82.931,82.3261,67.7203,62.2268,57.8344,62.253,54.1832,49.566,96.4738,80.716,76.6276,89.8425,68.9327,64.7393
pv_rcnn_8369,KITTIDataset,"22,30,28,55",True,False,80,0.9618,0.9617,0.9178,0.9245,0.7014,0.7457,96.0494,93.6376,91.6222,91.205,82.2253,79.9285,65.6884,60.4151,56.3252,60.721,52.9715,48.4777,94.3035,74.5219,71.3002,88.6133,64.7666,60.6037
pv_rcnn_8369,KITTIDataset,"33,62,31,30",True,False,80,0.9671,0.9673,0.9257,0.9313,0.7086,0.7542,97.8632,94.0666,91.9364,91.6886,82.7174,82.0244,65.9365,60.9192,56.884,60.479,53.3392,48.9024,94.6696,82.1124,77.8435,88.6747,69.1782,65.8654
pv_rcnn_8369,KITTIDataset,"29,56,12,45",True,False,80,0.9617,0.9618,0.9164,0.9226,0.7023,0.7444,97.6404,93.7451,91.6673,91.2595,82.3187,80.0105,66.6953,59.9024,56.5439,61.3815,52.5672,48.0732,93.2425,72.6243,69.9433,87.4437,62.7532,59.4787
pv_rcnn_8369,KITTIDataset,"59,17,56,61",True,False,80,0.9625,0.9625,0.9199,0.9248,0.7092,0.7505,97.8764,93.8713,91.7956,91.5281,82.5634,81.8405,66.7477,60.6446,57.1954,62.6365,54.3199,49.5465,94.3104,74.1508,71.0818,88.6039,64.684,60.2579
pv_rcnn_8369,KITTIDataset,"27,59,6,58",True,False,80,0.967,0.9672,0.926,0.9324,0.7139,0.759,98.2833,94.1892,92.0018,92.0889,82.942,82.3764,66.5269,61.364,57.2903,63.0482,55.3145,50.4482,94.067,79.2058,75.9567,87.8942,68.3858,64.0185
pv_rcnn_8369,KITTIDataset,"12,30,2,57",True,False,80,0.9649,0.9648,0.9228,0.9289,0.7087,0.7528,98.0253,94.1096,91.8965,91.8482,82.9591,82.1763,67.3099,61.9332,57.8813,62.7912,54.7417,50.2097,92.9981,74.5453,71.7964,85.5935,63.5704,59.5142
pv_rcnn_8369,KITTIDataset,"10,11,47,33",True,False,80,0.9665,0.9669,0.9228,0.9281,0.7065,0.7519,97.6991,94.1384,91.9388,91.8681,82.7779,81.9649,65.1291,60.442,56.8024,60.6221,53.6717,48.8763,93.9685,79.5907,76.4429,87.2265,68.3979,64.0472
pv_rcnn_8369,KITTIDataset,"4,17,43,59",True,False,80,0.9678,0.9681,0.9256,0.9306,0.7095,0.7538,97.9767,94.258,92.0261,91.9158,84.2858,82.344,67.1611,61.4109,57.2858,61.5083,53.4136,48.7164,94.3848,79.285,75.1367,87.9491,68.4443,64.2556
pv_rcnn_8369,KITTIDataset,"59,49,45,30",True,False,80,0.9645,0.9649,0.92,0.9254,0.6995,0.7471,98.1219,94.0557,91.8639,91.506,82.4103,80.0687,64.7948,59.2309,55.4762,59.4885,50.9636,46.6049,93.7323,77.0775,74.1152,84.9134,65.5099,61.2319
pv_rcnn_8369,KITTIDataset,"20,12,56,17",True,False,80,0.9626,0.9626,0.9199,0.925,0.709,0.7513,97.8846,93.8355,91.7422,91.5688,82.6128,81.9185,67.5772,61.7246,57.853,62.7261,54.557,49.8002,94.0279,74.2368,71.2493,88.4488,64.8589,60.6307
pv_rcnn_8369,KITTIDataset,"23,26,22,36",True,False,80,0.9678,0.9681,0.927,0.9325,0.7117,0.7565,98.0736,94.156,92.0005,91.8765,82.8747,82.2658,66.4837,61.0051,57.2621,61.0877,53.0697,48.7521,96.636,80.3102,76.7231,89.0224,69.6011,65.0529
pv_rcnn_8369,KITTIDataset,"63,39,48,22",True,False,80,0.9657,0.9661,0.9205,0.9268,0.7058,0.7513,97.7311,93.9739,91.8973,91.832,82.7447,81.8701,66.2119,60.7005,56.7545,59.4047,52.0299,46.6786,93.9507,78.8053,74.6212,86.2169,67.1923,63.6866
pv_rcnn_8369,KITTIDataset,"42,46,14,1",True,False,80,0.9674,0.9673,0.9227,0.9283,0.7055,0.7497,97.99,94.0387,91.8734,91.6688,82.728,81.8436,66.9845,61.6858,57.4485,60.0841,52.5533,47.4396,93.6674,76.1849,73.4269,86.9743,66.7525,62.7389
pv_rcnn_8369,KITTIDataset,"0,49,11,26",True,False,80,0.9661,0.9661,0.9234,0.9288,0.7046,0.752,97.9178,94.1743,91.959,91.7104,82.7187,81.9166,65.3443,59.974,56.2543,59.4006,51.6992,47.4246,94.5611,80.996,76.5967,88.6617,69.1753,65.5913
pv_rcnn_8369,KITTIDataset,"26,14,41,42",True,False,80,0.9662,0.9659,0.9211,0.9269,0.6991,0.7452,96.1881,93.9209,91.8269,91.4031,82.6191,80.2042,64.3253,59.1072,55.2026,56.2927,49.5793,45.24,93.4664,77.1385,74.2153,86.389,67.0485,63.5388
pv_rcnn_8369,KITTIDataset,"23,58,43,61",True,False,80,0.9667,0.9669,0.9241,0.9293,0.7077,0.752,98.0526,94.1723,91.9676,92.0171,82.8665,82.2406,66.924,61.1324,57.1155,61.3262,53.1563,48.5853,93.3866,78.2198,74.1098,87.452,67.688,63.717
pv_rcnn_8369,KITTIDataset,"43,60,1,7",True,False,80,0.968,0.9683,0.9257,0.9307,0.7099,0.754,98.0053,94.2784,92.0432,92.0243,84.3337,82.3883,67.1091,61.3406,57.2817,61.2666,53.1799,48.5491,94.6019,79.3758,76.2714,88.2859,68.339,64.1282
pv_rcnn_8369,KITTIDataset,"61,12,55,19",True,False,80,0.9625,0.9624,0.9195,0.9252,0.7055,0.7479,97.6623,93.7602,91.7297,91.5676,82.5337,80.1721,66.0183,60.7583,56.6333,61.3557,53.6399,49.0447,93.8506,74.7247,71.5236,88.2555,64.7958,60.5005
pv_rcnn_8369,KITTIDataset,"22,63,59,56",True,False,80,0.9624,0.9624,0.9199,0.9248,0.7085,0.751,97.6836,93.8119,91.7567,91.5385,82.6094,81.8323,67.4217,61.6601,57.718,63.0196,54.6741,49.7709,94.3469,74.0021,70.8174,88.3925,64.5703,60.2215
pv_rcnn_8369,KITTIDataset,"10,14,50,39",True,False,80,0.9663,0.9663,0.9204,0.9272,0.705,0.7498,97.5159,93.964,91.8313,91.8557,82.6114,80.2808,65.8908,60.4541,56.4295,58.5602,50.5237,46.2405,91.5619,79.3674,76.0972,86.7291,68.1309,63.7291
pv_rcnn_8369,KITTIDataset,"58,52,61,32",True,False,80,0.9635,0.9635,0.9202,0.925,0.7054,0.7474,97.6484,93.8297,91.8373,91.7099,82.6744,80.3637,65.8934,59.4393,55.8398,62.0218,54.0063,48.6521,93.6898,75.7189,72.5032,84.6249,65.6397,61.2246
pv_rcnn_8369,KITTIDataset,"37,11,53,30",True,False,80,0.9633,0.9633,0.9204,0.9265,0.7003,0.7467,96.048,93.5507,91.7469,91.627,82.3665,80.1191,66.2452,59.4734,55.66,60.6428,52.8882,48.4473,93.3913,77.2269,73.0099,88.296,68.0253,63.8162
pv_rcnn_8369,KITTIDataset,"49,28,8,38",True,False,80,0.9655,0.9654,0.9222,0.9277,0.7005,0.7489,97.7007,94.1296,91.9395,91.6036,82.6608,81.6491,65.7951,60.0389,56.0853,59.4002,50.5102,46.3294,94.5145,79.8406,76.474,87.6859,68.1091,63.8169
pv_rcnn_8369,KITTIDataset,"43,34,13,58",True,False,80,0.9664,0.9668,0.924,0.929,0.7059,0.7508,98.1105,94.2153,91.9846,92.2376,82.8299,82.1691,67.915,61.9643,57.8708,62.1904,53.6806,49.0378,93.1481,77.9043,73.7305,87.1987,66.0139,62.8736
pv_rcnn_8369,KITTIDataset,"10,23,13,29",True,False,80,0.9684,0.9686,0.9281,0.9342,0.7153,0.7586,98.261,94.2221,92.0383,92.0256,82.9544,82.4232,67.7598,62.3091,58.6878,63.2447,55.4185,50.8341,96.9271,80.5981,77.5395,88.2198,69.3792,66.038
pv_rcnn_8369,KITTIDataset,"62,23,35,59",True,False,80,0.9677,0.9678,0.9278,0.9333,0.7138,0.7585,98.2544,94.1901,92.0113,92.0756,82.9113,82.3949,67.1123,61.3686,57.1801,62.5215,54.5751,50.4026,96.8249,81.9696,77.5403,89.9843,70.4111,66.0387
pv_rcnn_8369,KITTIDataset,"53,55,33,7",True,False,80,0.9546,0.9548,0.9109,0.9163,0.69,0.7344,95.7661,91.6039,91.2358,89.2816,80.0692,79.4244,65.7633,59.2553,55.4728,60.961,53.0999,48.7343,91.375,72.1009,69.2419,88.025,64.223,59.9287
pv_rcnn_8369,KITTIDataset,"8,58,18,19",True,False,80,0.9673,0.9674,0.927,0.9327,0.7147,0.759,98.2575,94.1605,91.9949,92.0844,82.9057,82.3574,67.9728,62.6467,58.8245,62.9918,54.741,50.1094,94.2898,79.5561,76.37,88.4346,68.5351,64.1972
pv_rcnn_8369,KITTIDataset,"10,28,54,26",True,False,80,0.9628,0.9628,0.9191,0.9252,0.6983,0.7446,96.0937,93.3635,91.7572,91.5974,82.4591,80.1862,66.2536,60.3685,56.4331,60.0786,51.9137,47.6348,93.5939,78.3083,74.3351,85.3147,65.5492,61.4355
pv_rcnn_8369,KITTIDataset,"7,2,40,1",True,False,80,0.9679,0.9683,0.9265,0.9329,0.7128,0.7564,97.8906,94.2018,92.0003,92.0169,82.9615,82.3594,68.0766,62.4332,58.6081,60.5993,53.4885,48.9347,96.1758,80.0958,75.6793,90.375,69.5944,65.9695
pv_rcnn_8369,KITTIDataset,"47,0,26,33",True,False,80,0.9666,0.9669,0.9225,0.928,0.7064,0.7516,97.5359,94.1202,91.9309,91.798,82.7282,81.899,64.8474,60.1611,56.6489,60.233,53.3674,48.2102,94.0831,79.7317,76.7019,87.4565,68.6217,64.2487
pv_rcnn_8369,KITTIDataset,"28,18,49,4",True,False,80,0.9659,0.9658,0.923,0.9287,0.7038,0.7521,98.1441,94.1487,91.9594,91.7163,82.7084,81.9637,65.5785,60.357,56.4269,60.2895,52.1792,47.8203,94.6277,80.7476,76.4593,88.1858,68.3535,63.955
pv_rcnn_8369,KITTIDataset,"56,40,47,63",True,False,80,0.9606,0.9609,0.9133,0.9176,0.6972,0.7415,95.9973,93.4643,91.5689,91.5256,82.3972,79.9717,66.8071,60.3935,57.0873,58.9257,51.0837,46.4899,92.912,72.7067,68.8595,87.5615,62.3826,58.0706
pv_rcnn_8369,KITTIDataset,"19,55,26,43",True,False,80,0.9618,0.9617,0.916,0.9215,0.6969,0.7415,96.1128,93.6577,91.6748,91.4966,82.4192,80.0188,65.7224,59.5798,56.0599,58.7526,50.8932,46.3415,91.7011,72.3206,69.3045,86.9769,64.7077,60.6141
pv_rcnn_8369,KITTIDataset,"58,42,50,49",True,False,80,0.9584,0.9582,0.906,0.9129,0.6808,0.7287,95.933,91.898,91.3625,90.9944,81.1865,79.2904,60.2422,55.4534,51.4565,51.2084,43.9722,40.4325,88.0102,74.1386,71.0492,78.3634,61.2054,57.0912
pv_rcnn_8369,KITTIDataset,"3,10,21,60",True,False,80,0.9685,0.9687,0.9285,0.9342,0.7175,0.7599,98.2082,94.2358,92.0386,92.087,84.358,82.4948,67.5797,62.2835,58.5601,63.0424,54.7084,50.2231,96.8773,81.515,77.4728,88.5689,68.9918,64.7519
pv_rcnn_8369,KITTIDataset,"21,8,0,59",True,False,80,0.9683,0.9685,0.9286,0.934,0.7171,0.7605,98.1469,94.2515,93.5767,92.0108,84.5708,82.5174,67.7837,62.2831,58.0566,63.2877,55.45,50.9325,96.9559,80.5051,77.2757,88.4518,70.2831,66.0074
pv_rcnn_8369,KITTIDataset,"18,12,26,53",True,False,80,0.9642,0.9641,0.9224,0.9277,0.7047,0.7495,96.0355,93.5838,91.7529,91.5873,82.5131,80.2512,67.1027,60.5888,56.5574,61.7738,53.5365,49.0768,93.8995,77.9372,74.7812,90.6293,70.0642,66.8109
pv_rcnn_8369,KITTIDataset,"58,5,22,45",True,False,80,0.9662,0.9665,0.924,0.9295,0.7095,0.7528,98.0724,94.0907,91.8822,91.7501,82.6344,81.9556,66.1445,60.7593,56.9996,60.9458,53.3595,48.8809,93.7409,78.0273,74.2308,88.509,66.9329,63.6757
pv_rcnn_8369,KITTIDataset,"13,56,28,45",True,False,80,0.9616,0.9617,0.9163,0.922,0.702,0.7456,97.4348,93.6974,91.6622,91.4718,82.4233,80.095,66.6082,60.0031,56.7317,60.5634,52.185,47.7636,93.4709,72.6277,68.8167,87.8466,62.7513,59.4578
pv_rcnn_8369,KITTIDataset,"13,56,34,6",True,False,80,0.9625,0.9627,0.9202,0.9251,0.707,0.7485,97.9133,93.855,91.7651,91.5871,82.5962,81.7712,67.1956,61.2898,57.3855,62.4483,54.1875,49.36,93.9347,74.1448,71.011,88.2419,64.6992,60.2997
pv_rcnn_8369,KITTIDataset,"41,3,48,39",True,False,80,0.9642,0.9644,0.9181,0.9245,0.6996,0.7462,96.1507,93.9198,91.8233,91.4579,82.507,80.1417,65.1948,59.8778,55.768,57.2224,50.3379,45.5011,93.4776,77.5761,74.4217,87.701,68.3953,63.9988
pv_rcnn_8369,KITTIDataset,"23,51,14,31",True,False,80,0.9654,0.9657,0.9215,0.9273,0.7043,0.7497,97.6709,93.7711,91.8481,91.5743,82.6161,80.3271,65.666,60.7182,57.0522,60.0705,51.8273,47.277,94.9092,81.8859,78.7983,89.1059,70.1424,65.5694
pv_rcnn_8369,KITTIDataset,"43,35,37,44",True,False,80,0.9644,0.9646,0.9153,0.9212,0.6928,0.7393,96.1211,93.7391,91.7372,89.52,82.2162,79.8175,61.6701,56.6538,53.5254,52.5472,45.842,42.0341,89.4491,73.8538,70.756,83.6688,63.6444,60.2616
pv_rcnn_8369,KITTIDataset,"31,10,33,57",True,False,80,0.9642,0.9642,0.9218,0.9269,0.7053,0.7495,98.0193,93.9487,91.8609,91.9073,82.957,82.1408,67.0624,61.7203,57.8038,62.5261,54.5336,50.0949,91.8136,75.8287,72.15,86.6283,64.5577,61.2227
pv_rcnn_8369,KITTIDataset,"20,62,14,35",True,False,80,0.9681,0.9684,0.928,0.9337,0.7141,0.759,98.113,94.1781,92.0316,92.0215,82.9635,82.3988,67.4107,61.5723,57.4603,62.6183,54.49,49.9206,96.6375,82.2698,78.8673,89.0565,69.5234,66.0622
pv_rcnn_8369,KITTIDataset,"37,27,48,9",True,False,80,0.9657,0.966,0.9212,0.9268,0.7061,0.7503,97.7932,94.0843,91.9026,91.6426,82.6783,81.8759,64.5879,58.8985,55.5849,59.5514,51.8168,46.8955,94.1256,79.4692,75.0967,87.9418,68.1638,63.761
pv_rcnn_8369,KITTIDataset,"12,41,48,47",True,False,80,0.9619,0.9625,0.9116,0.9171,0.6881,0.7354,95.8847,91.9157,91.4244,89.0287,81.6397,79.397,60.15,55.7663,52.5157,54.47,47.1422,42.5246,89.5689,75.8824,72.7122,81.8105,63.6,60.1884
pv_rcnn_8369,KITTIDataset,"5,61,34,60",True,False,80,0.9683,0.9688,0.9286,0.9341,0.7148,0.7569,98.1893,94.2537,92.0448,91.9943,83.0367,82.4711,67.5079,61.8895,57.7656,62.1879,54.0829,49.4471,94.5395,80.0606,76.8813,88.5833,68.8358,64.5338
pv_rcnn_8369,KITTIDataset,"38,33,21,48",True,False,80,0.9657,0.9659,0.9215,0.9268,0.7032,0.7492,97.8458,94.0128,91.8825,91.669,82.6863,81.6872,65.0629,59.5403,55.7829,60.3935,52.3918,47.2752,94.2034,79.7514,75.361,87.7925,68.6288,64.2674
pv_rcnn_8369,KITTIDataset,"31,41,12,15",True,False,80,0.967,0.9674,0.9264,0.9315,0.7085,0.7524,98.0594,94.2096,91.9904,91.8595,82.7901,82.0871,66.5527,61.266,56.9834,60.4718,53.4814,48.8193,96.6685,80.1359,76.7016,89.3272,69.5099,65.1299
pv_rcnn_8369,KITTIDataset,"40,42,23,26",True,False,80,0.9658,0.9661,0.9235,0.93,0.7058,0.7492,96.0195,93.8239,91.8496,91.6268,82.7376,81.8468,67.5526,62.0648,57.5921,59.2193,52.0511,47.4679,94.1705,78.8269,74.6357,89.6105,69.2116,64.9404
pv_rcnn_8369,KITTIDataset,"47,58,0,50",True,False,80,0.9639,0.964,0.9162,0.9227,0.6987,0.7439,95.9134,93.8009,91.6934,91.6952,82.4421,80.1108,64.1955,59.1318,56.0953,57.9347,50.4998,46.0268,91.401,78.7788,74.6864,84.2777,65.0612,60.7246
