method,dataset,dataset_version,pretrained,train,epochs,Car_3d/moderate_R40,Pedestrian_3d/moderate_R40,Cyclist_3d/moderate_R40
pv_rcnn_8369,KITTIDataset,"54,48,17,38,43,12,28,63,15,0,45,1,26,59,16,31,52,14,51,58,18,44,30,35,13,4,5,22,49,32,21,29",True,False,80,68.18038261762754,13.011231420567777,24.09658020107243
pv_rcnn_8369,KITTIDataset,"30,27,23,36,58,31,21,63,11,49,56,55,28,57,15,45,0,7,13,46,59,20,43,26,29,10,24,4,53,14,37,38",True,False,80,64.98753029172188,20.002901209466994,32.57124966203303
pv_rcnn_8369,KITTIDataset,"49,38,43,56,21,39,7,27,2,55,11,0,59,58,48,32,63,37,10,15,34,51,35,62,41,45,18,13,4,30,1,26",True,False,80,69.53926386319246,21.690006856545235,31.98763594640438
pv_rcnn_8369,KITTIDataset,"5,24,58,31,40,39,9,52,2,47,30,18,43,1,21,33,62,50,44,41,56,20,0,7,19,42,38,34,23,54,27,35",True,False,80,56.338070137084564,13.09261188869854,17.823313871642192
pv_rcnn_8369,KITTIDataset,"53,8,5,57,51,47,63,48,21,25,49,12,1,44,6,58,35,45,60,18,7,11,39,30,37,61,36,54,46,28,2,38",True,False,80,52.972511501139444,12.033382672740904,9.88387708334464
pv_rcnn_8369,KITTIDataset,"10,38,18,4,14,54,8,53,24,13,17,58,22,16,37,5,47,2,30,12,46,20,40,52,49,0,15,3,29,57,34,21,26,61",True,False,80,67.89313516274834,30.412519400785065,36.738213514794886
pv_rcnn_8369,KITTIDataset,"1,31,41,45,63,16,40,50,37,47,39,14,48,2,24,44,60,46,43,30,29,23,53,25,10,13,52,5,4,32,19,61,26,9",True,False,80,50.533970757289794,8.481214563434177,20.580530934738334
pv_rcnn_8369,KITTIDataset,"48,5,54,62,12,34,16,43,39,59,24,35,61,41,3,22,53,36,60,38,10,18,11,32,44,6,30,25,57,13,31,50,26,27",True,False,80,70.49131442195706,22.91778233102965,26.51076524589286
pv_rcnn_8369,KITTIDataset,"29,36,28,57,17,6,63,38,30,52,26,54,61,4,23,13,35,7,59,53,0,47,31,58,62,1,11,15,20,46,44,9,24,16",True,False,80,68.14876206046182,25.755404903839928,36.3658929593931
pv_rcnn_8369,KITTIDataset,"23,61,36,9,47,6,55,41,13,7,3,52,42,18,43,16,22,20,28,49,53,37,10,30,27,59,19,35,56,2,21,1,5,11",True,False,80,65.32845501081604,22.706593101563058,28.04720939059472
pv_rcnn_8369,KITTIDataset,"26,5,42,36,28,27,16,10,30,35,3,39,7,50,63,34,54,15,1,8,17,43,41,45,21,33,49,37,53,59,46,20,32,12",True,False,80,61.37045688543474,10.053912555702478,14.60343732184646
pv_rcnn_8369,KITTIDataset,"37,19,11,9,57,34,4,35,61,45,27,17,28,0,44,56,22,39,49,7,21,46,60,2,14,16,15,43,6,8,50,47,54,33",True,False,80,59.306305311692896,19.67447691331859,21.129294724143747
pv_rcnn_8369,KITTIDataset,"32,38,0,49,22,31,15,39,24,63,18,37,29,20,35,19,59,2,55,5,6,23,36,46,47,33,43,10,51,14,4,26,62,60",True,False,80,70.54035657723477,24.685714726795087,32.454581155226556
pv_rcnn_8369,KITTIDataset,"57,21,46,60,56,50,27,34,48,30,20,63,45,5,28,29,15,31,18,44,52,59,16,11,53,39,6,26,38,61,41,17,51,32",True,False,80,55.52405265159982,8.62055307174579,18.169315482618277
pv_rcnn_8369,KITTIDataset,"48,36,11,26,29,54,18,51,12,44,9,49,33,15,57,32,34,24,40,19,37,23,38,1,21,3,39,41,13,56,10,45,5,30",True,False,80,58.909484661769426,10.58871303259489,13.06018140307151
pv_rcnn_8369,KITTIDataset,"57,10,18,0,31,50,44,15,19,16,38,3,23,63,47,25,34,11,52,46,40,21,32,13,30,42,60,35,12,33,20,58,26,41,8,39",True,False,80,61.69448937893349,13.287365105760497,18.986258962612606
pv_rcnn_8369,KITTIDataset,"63,44,3,15,10,46,22,28,25,18,45,31,32,59,29,58,12,0,11,37,36,41,60,51,14,9,20,17,27,47,52,39,2,61,6,23",True,False,80,69.2332873900521,17.774866275638868,32.242602596129
pv_rcnn_8369,KITTIDataset,"25,59,38,51,47,27,8,23,10,24,35,39,6,26,56,32,42,63,29,9,34,2,52,40,7,44,57,60,54,61,0,55,17,3,41,33",True,False,80,50.84946005466941,11.199216213174095,14.724232685368483
pv_rcnn_8369,KITTIDataset,"47,4,26,39,45,63,20,2,18,9,16,6,13,33,23,53,3,11,12,28,49,0,54,1,58,22,27,57,34,44,50,5,29,19,36,31",True,False,80,68.62599171580233,21.2281593904102,32.55878464260813
pv_rcnn_8369,KITTIDataset,"21,59,24,19,26,41,56,45,0,17,11,48,39,60,1,38,3,15,50,10,16,13,28,35,42,40,58,62,25,32,6,53,33,27,63,49",True,False,80,64.51453985280035,10.870655272505314,17.843864377220285
pv_rcnn_8369,KITTIDataset,"17,50,43,18,44,49,19,38,57,6,35,14,46,30,55,56,45,41,40,33,39,34,26,36,12,27,0,62,15,13,59,28,4,23,24,32",True,False,80,48.53876531551922,5.599115074127451,5.28451683685782
pv_rcnn_8369,KITTIDataset,"24,16,31,49,6,42,29,46,53,3,62,14,23,9,57,40,7,36,28,4,37,10,35,26,55,13,33,11,54,59,8,63,43,5,52,2",True,False,80,60.61494181054312,25.325535776734387,31.428077590661736
pv_rcnn_8369,KITTIDataset,"14,10,11,29,26,58,19,36,17,44,61,37,16,4,48,32,7,62,23,57,3,60,63,35,53,9,34,21,8,0,55,45,15,13,50,28",True,False,80,73.06634143537967,28.94478823719296,38.995247773405254
pv_rcnn_8369,KITTIDataset,"15,25,19,34,16,40,38,48,5,21,63,57,6,62,11,3,29,50,41,47,27,44,46,42,30,60,61,58,17,59,56,22,31,39,9,8",True,False,80,62.82578208237369,14.880100607797791,13.88614083896067
pv_rcnn_8369,KITTIDataset,"40,37,15,48,19,43,54,10,30,16,11,17,4,1,23,22,35,57,29,38,20,47,7,63,42,32,49,60,21,28,39,61,58,41,62,0",True,False,80,58.578778873006,8.925060075505602,12.556847740511303
pv_rcnn_8369,KITTIDataset,"0,42,22,59,24,5,6,56,1,21,37,58,20,43,17,25,4,50,62,15,35,60,16,23,44,3,53,11,14,39,49,33,40,57,38,28,36,27",True,False,80,60.561283847292714,10.135151229247857,13.942873938329207
pv_rcnn_8369,KITTIDataset,"17,31,4,34,32,36,45,7,0,27,22,40,24,25,16,50,43,39,21,9,11,6,61,47,30,26,1,35,49,60,46,51,54,18,53,29,57,42",True,False,80,53.38640161968369,7.077880943397926,11.17878068275255
pv_rcnn_8369,KITTIDataset,"37,60,12,61,42,36,22,47,21,15,26,2,50,32,44,14,20,57,16,17,39,48,63,45,46,35,1,30,53,29,24,18,41,27,33,4,25,0",True,False,80,57.12461099859133,15.929596284842942,20.857724634545406
pv_rcnn_8369,KITTIDataset,"44,40,15,3,57,60,23,14,10,24,58,12,13,4,8,48,52,33,31,41,55,37,30,53,1,54,45,27,16,28,26,43,25,47,2,39,50,51",True,False,80,41.423430081319665,6.12281108015683,10.061715244403965
pv_rcnn_8369,KITTIDataset,"47,1,6,15,30,26,62,9,42,13,60,10,52,61,39,33,18,32,53,12,34,14,7,21,3,24,29,49,41,63,27,19,8,17,11,2,20,23",True,False,80,73.20085938358794,29.22379021713667,48.80088753207622
pv_rcnn_8369,KITTIDataset,"36,8,19,18,28,40,54,20,31,15,39,61,44,9,7,1,59,42,30,4,57,52,51,32,33,13,16,3,41,35,37,22,14,12,62,23,63,53",True,False,80,56.11868081876514,13.325509637274918,16.84646337537791
pv_rcnn_8369,KITTIDataset,"33,56,8,35,37,32,13,54,36,52,45,55,17,53,5,62,58,1,49,6,47,20,22,24,31,59,63,0,9,16,23,27,26,40,61,60,44,28",True,False,80,55.483881552497905,22.565083962432077,28.69727209257915
pv_rcnn_8369,KITTIDataset,"50,11,6,39,3,27,41,29,8,47,60,37,2,58,26,20,61,21,24,34,12,14,31,16,56,46,38,42,1,19,10,57,22,45,32,30,23,13",True,False,80,66.70408480395432,16.846663446190117,20.93226271414846
pv_rcnn_8369,KITTIDataset,"43,4,33,26,47,24,58,54,17,7,56,19,52,8,15,57,21,61,34,20,29,25,51,53,11,31,22,55,42,2,46,62,30,5,36,3,44,10",True,False,80,48.80281524653503,15.685638768749074,22.282514034689065
pv_rcnn_8369,KITTIDataset,"47,54,48,8,42,62,57,4,59,19,34,58,31,26,51,33,5,16,29,12,40,53,45,35,39,21,50,23,7,55,46,10,22,15,0,37,1,9",True,False,80,50.47481968740926,17.896986611901315,17.78897606177258
pv_rcnn_8369,KITTIDataset,"37,7,10,29,59,6,30,35,2,54,15,50,1,39,0,19,41,8,47,40,32,27,31,49,55,62,43,60,57,23,18,4,16,9,36,12,52,14,24,21",True,False,80,63.88148582052704,13.669747643783387,19.61338445935227
pv_rcnn_8369,KITTIDataset,"45,29,36,10,14,7,50,5,3,21,34,46,63,2,30,60,33,23,20,47,59,4,58,38,57,24,42,1,55,44,18,26,13,56,8,6,9,54,25,32",True,False,80,57.021990717545215,21.259788752058068,23.012983333610237
pv_rcnn_8369,KITTIDataset,"39,60,37,15,8,16,27,0,10,40,59,17,9,49,22,45,1,28,20,63,4,14,50,11,23,2,46,54,36,25,18,34,33,7,38,52,13,57,6,35",True,False,80,62.46383439286717,11.95714110802419,16.64734285525265
pv_rcnn_8369,KITTIDataset,"3,33,23,60,12,63,51,25,53,21,49,8,41,9,13,55,30,46,52,61,5,54,57,10,20,17,50,2,40,11,26,7,43,42,4,15,59,34,36,19",True,False,80,47.351703764378136,15.262828944093837,17.353794668869703
pv_rcnn_8369,KITTIDataset,"30,4,36,53,11,28,18,8,22,39,32,21,2,54,25,60,57,10,48,27,58,62,47,15,51,59,13,56,37,19,33,31,49,5,43,50,24,29,14,34",True,False,80,48.40371196330033,7.800530749740096,16.885806716737065
pv_rcnn_8369,KITTIDataset,"22,43,16,42,30,46,29,5,17,57,44,61,41,49,11,48,54,15,3,35,53,24,45,50,51,55,37,2,32,7,27,56,59,12,10,31,18,23,58,47",True,False,80,24.478718877087445,7.608758011749887,7.690831296808717
pv_rcnn_8369,KITTIDataset,"25,34,20,53,63,57,8,31,32,35,48,44,45,19,16,56,46,21,4,13,0,6,41,43,49,54,52,17,37,10,62,7,58,9,47,36,39,28,18,29",True,False,80,37.30607768544108,9.658513504392381,6.48195815958145
pv_rcnn_8369,KITTIDataset,"1,36,49,41,40,9,59,35,37,33,16,48,21,29,24,55,18,14,10,54,62,15,2,34,52,5,53,12,39,63,45,25,4,61,38,50,56,7,6,27",True,False,80,37.093161011503554,5.486486774004621,6.918790156281733
pv_rcnn_8369,KITTIDataset,"55,59,4,5,43,14,39,1,52,32,20,61,44,51,9,62,8,49,10,17,40,45,11,21,57,58,54,29,38,35,47,3,24,42,37,19,26,30,53,56",True,False,80,39.33645473596212,8.471346191109289,7.180337193863096
pv_rcnn_8369,KITTIDataset,"6,19,23,48,44,14,4,55,8,58,50,0,42,2,41,59,39,26,31,3,12,30,27,43,46,20,15,54,17,16,40,57,61,25,5,63,22,13,52,33",True,False,80,56.68292719042307,11.02328193083453,13.393415144486129
pv_rcnn_8369,KITTIDataset,"18,19,15,36,44,31,56,39,32,52,62,53,6,51,20,47,35,29,30,50,59,26,41,63,28,23,2,60,11,49,0,40,48,27,13,38,8,3,14,34,54,24",True,False,80,39.619310564249055,2.116255644124081,8.11470314193086
pv_rcnn_8369,KITTIDataset,"5,55,3,59,34,8,4,30,9,48,39,46,56,0,52,33,20,23,57,10,24,15,54,44,19,22,28,11,53,45,35,37,49,31,16,13,1,26,50,12,18,41",True,False,80,42.573767772781245,18.196451500836414,18.05245062399657
pv_rcnn_8369,KITTIDataset,"35,41,53,15,6,20,10,44,59,31,11,32,42,7,4,5,0,60,30,34,26,43,52,36,61,33,18,39,3,63,25,19,37,16,14,62,22,48,21,23,2,27",True,False,80,58.96117167026319,13.029637757349946,20.48056951667859
pv_rcnn_8369,KITTIDataset,"55,7,41,10,33,9,44,37,20,13,22,21,3,38,29,26,18,5,43,53,1,59,40,27,51,15,34,46,36,42,0,12,49,39,54,6,17,30,56,32,4,23",True,False,80,34.95772629108139,5.031881817343413,6.501001336842335
pv_rcnn_8369,KITTIDataset,"3,15,59,52,46,4,19,41,63,10,28,17,48,25,58,21,47,9,51,5,32,0,36,23,29,12,42,26,16,13,6,35,30,11,60,40,53,61,39,27,2,38",True,False,80,55.37939186319307,6.556686232012384,13.67890492983525
pv_rcnn_8369,KITTIDataset,"1,20,12,26,42,40,5,35,48,62,29,56,4,53,24,0,18,32,28,44,21,37,22,41,33,51,16,30,49,50,15,8,38,45,63,55,23,61,52,60,34,6",True,False,80,41.70315725034849,4.787803795914816,6.986245481905216
pv_rcnn_8369,KITTIDataset,"2,56,5,10,62,61,42,21,19,44,38,49,14,57,28,20,6,18,24,47,7,37,45,39,41,33,25,50,40,54,60,8,30,26,27,52,4,9,35,51,63,31",True,False,80,46.59657840769603,3.281191498507173,4.12461038379012
pv_rcnn_8369,KITTIDataset,"0,63,47,27,23,31,18,36,7,8,33,43,46,38,24,25,56,35,42,59,21,19,29,26,30,14,15,50,32,2,62,6,12,55,34,53,57,5,13,44,3,20",True,False,80,54.42179028448295,10.061119630207767,12.869248283221967
pv_rcnn_8369,KITTIDataset,"50,27,62,45,41,36,10,12,18,19,4,32,44,28,25,48,47,57,34,22,40,13,30,46,26,61,58,0,49,14,9,5,23,7,43,17,55,33,31,21,3,56",True,False,80,38.74387324590882,4.1026738524362845,7.929669123631891
pv_rcnn_8369,KITTIDataset,"13,46,35,52,33,2,18,7,51,47,27,56,14,36,19,15,63,9,34,61,6,58,55,44,16,23,50,32,24,39,48,22,29,26,30,28,21,37,62,3,45,49",True,False,80,36.550743673050654,1.8817512252406503,5.2687150297874
pv_rcnn_8369,KITTIDataset,"3,26,7,38,13,20,18,55,45,14,12,61,23,17,4,11,5,33,49,15,52,58,6,56,42,25,48,32,62,1,31,46,63,60,51,47,57,39,27,37,50,30,8,41",True,False,80,39.129326691702914,6.814817846702375,8.559143868547894
pv_rcnn_8369,KITTIDataset,"51,25,60,61,43,57,44,19,37,55,63,28,35,10,0,21,34,26,23,49,58,52,27,46,54,62,45,36,33,22,32,48,42,7,24,56,47,18,12,41,5,50,17,15",True,False,80,16.252066586568564,3.722867385197092,0.2556818181818182
pv_rcnn_8369,KITTIDataset,"24,35,28,45,46,22,1,60,62,26,29,17,11,36,33,15,39,10,41,6,52,55,14,51,21,54,57,23,9,27,8,4,7,18,63,42,47,13,37,48,40,59,32,53",True,False,80,38.39170210999526,4.357513496855806,1.7824375280854974
pv_rcnn_8369,KITTIDataset,"59,47,51,4,62,36,44,55,45,15,57,49,18,16,53,2,11,38,25,8,41,26,27,60,63,17,7,24,30,13,50,10,32,22,9,1,61,12,5,39,34,14,58,37",True,False,80,62.019504040371785,15.036832313474093,23.56772086696766
pv_rcnn_8369,KITTIDataset,"5,3,8,52,2,22,29,38,28,39,4,13,42,46,63,54,57,50,25,49,16,9,31,17,26,0,21,48,23,62,32,60,34,53,33,58,43,15,18,10,6,1,56,30",True,False,80,50.64002219369299,10.555139166382265,15.12496013810319
pv_rcnn_8369,KITTIDataset,"7,34,15,37,23,14,29,6,43,58,22,30,38,50,59,4,3,49,8,26,12,62,63,45,17,39,10,9,21,18,13,35,33,52,2,25,19,54,57,27,24,16,61,11",True,False,80,68.36202964600844,21.107983059512218,27.807615723992896
pv_rcnn_8369,KITTIDataset,"18,34,13,16,57,22,33,1,5,40,63,41,12,36,28,59,56,51,37,24,42,44,8,31,30,50,48,27,35,53,60,61,25,15,47,14,54,0,32,2,26,23,7,4",True,False,80,50.067168181064936,6.44754839149033,7.840501640780386
pv_rcnn_8369,KITTIDataset,"36,27,55,9,26,38,8,5,51,13,15,44,42,52,23,61,18,19,6,48,57,11,62,39,24,41,0,47,49,32,53,28,1,3,29,16,37,59,46,56,21,43,45,14",True,False,80,22.700315537082748,1.6758639830049598,2.654487815812226
pv_rcnn_8369,KITTIDataset,"47,16,41,46,45,33,48,24,38,14,11,50,31,8,62,32,53,25,9,23,60,35,37,61,13,19,6,0,40,12,27,26,56,1,10,63,49,20,17,5,39,34,42,57",True,False,80,37.403106054644525,3.040422464221714,5.604761479895313
pv_rcnn_8369,KITTIDataset,"57,55,51,12,29,48,45,34,59,63,11,13,43,22,8,53,56,6,50,54,47,9,24,62,21,19,38,44,3,39,1,20,17,0,7,37,58,25,16,46,28,26,10,33",True,False,80,35.67904875359801,10.649378343511085,10.48088311411521
pv_rcnn_8369,KITTIDataset,"46,23,22,11,45,19,38,48,5,60,28,7,29,50,39,3,27,20,51,49,41,9,1,0,2,47,59,14,12,44,53,57,55,15,13,31,21,6,58,54,16,35,36,4,43,37",True,False,80,27.052766123690375,4.202453740276275,2.6285583815825753
pv_rcnn_8369,KITTIDataset,"45,20,23,0,60,18,11,24,46,14,28,21,47,41,44,37,36,62,51,9,53,3,40,31,59,38,26,30,15,7,2,6,32,58,50,19,42,39,5,57,4,34,10,52,49,48",True,False,80,25.597608954272665,0.9507171037867735,4.03296185774634
pv_rcnn_8369,KITTIDataset,"52,32,7,61,9,16,23,8,13,35,43,10,17,25,18,6,39,42,45,44,57,54,60,2,22,1,36,62,59,0,33,34,50,26,14,63,12,5,30,46,3,49,15,41,20,53",True,False,80,44.955390805808634,9.594865322702145,2.708236657449264
pv_rcnn_8369,KITTIDataset,"52,63,37,36,2,3,17,13,43,19,0,14,33,29,44,21,15,57,27,16,31,20,25,8,39,49,12,11,41,56,46,23,18,45,7,30,32,48,26,51,42,62,53,60,9,55",True,False,80,33.26424328792156,4.194230013115573,2.987769080234833
pv_rcnn_8369,KITTIDataset,"59,1,54,13,33,42,62,12,37,28,36,44,38,7,23,16,58,26,53,52,2,29,22,14,17,51,40,35,5,50,41,61,45,31,63,49,46,25,15,6,55,3,9,60,56,48",True,False,80,30.00770968529496,4.4084032339628685,3.2744459133837127
pv_rcnn_8369,KITTIDataset,"15,3,13,29,37,24,16,4,45,36,12,0,21,42,56,30,54,60,59,26,39,6,58,9,11,43,5,51,25,41,63,62,2,55,17,50,8,34,32,18,53,48,40,52,23,57",True,False,80,38.450180748070736,7.373299144205545,10.772732347150793
pv_rcnn_8369,KITTIDataset,"33,52,1,55,17,38,59,23,46,34,26,37,24,19,58,13,0,22,43,57,11,27,44,45,25,49,32,12,2,50,41,39,56,63,53,62,6,8,51,28,7,15,36,60,4,30",True,False,80,34.88313199405011,6.564948276189578,3.8781953632776234
pv_rcnn_8369,KITTIDataset,"15,14,54,19,37,61,13,59,60,47,42,20,55,52,10,11,9,7,21,26,1,57,24,31,45,30,18,8,63,35,29,43,39,34,46,2,51,4,48,22,0,33,50,38,6,5",True,False,80,44.67970779932212,10.791996581838752,6.5965317230667635
pv_rcnn_8369,KITTIDataset,"46,48,38,43,18,59,56,30,62,8,22,7,12,61,39,11,16,31,36,33,17,0,10,63,29,54,41,55,19,60,28,1,58,47,52,15,21,2,37,40,13,35,24,3,50,26",True,False,80,45.4646091249504,6.33097559913758,5.017464736284648
pv_rcnn_8369,KITTIDataset,"11,1,56,34,40,9,32,23,54,57,59,6,60,22,41,0,51,19,4,17,18,2,10,30,27,28,31,29,44,53,45,61,12,25,16,20,21,37,13,55,52,46,24,39,38,48",True,False,80,36.60781476494842,3.940137218653722,4.548958306842944
pv_rcnn_8369,KITTIDataset,"36,46,4,0,10,29,8,24,53,5,38,60,55,39,3,14,15,35,25,13,1,62,34,17,41,16,33,52,7,47,37,43,27,20,48,22,57,2,50,12,51,59,30,56,61,44,9,32",True,False,80,32.80592823017576,6.746413208898111,2.6294159905341443
pv_rcnn_8369,KITTIDataset,"24,11,46,48,60,5,59,16,10,54,52,31,1,8,55,9,18,19,4,22,56,63,45,39,34,14,47,29,17,42,30,36,13,44,3,41,6,53,37,38,43,58,21,62,25,12,32,40",True,False,80,20.506587645141696,0.5388294872812333,0.6978951000690131
pv_rcnn_8369,KITTIDataset,"25,49,23,2,45,3,36,5,14,4,35,0,46,7,8,55,17,11,9,28,60,15,12,57,24,54,52,38,33,29,19,59,40,34,21,56,48,43,50,31,10,44,18,61,26,1,30,58",True,False,80,44.02199679332083,8.2823533885633,7.162875969640996
pv_rcnn_8369,KITTIDataset,"38,46,11,25,12,17,50,44,54,16,4,61,31,35,10,24,13,34,6,56,59,49,41,37,52,36,58,48,14,53,7,15,5,47,45,19,27,21,9,42,55,32,33,2,1,60,63,28",True,False,80,21.577708510199372,5.56604304474809,0.30571519795657726
pv_rcnn_8369,KITTIDataset,"56,14,40,25,29,54,19,51,42,1,4,60,24,39,6,21,58,8,27,22,17,7,9,44,47,50,15,41,18,10,46,37,12,38,35,62,32,23,63,28,26,34,16,55,53,45,5,52",True,False,80,22.774397892839623,1.0354199945657967,0.1483050847457627
pv_rcnn_8369,KITTIDataset,"30,58,44,12,63,45,19,36,42,16,46,13,21,56,61,32,40,8,34,29,57,35,41,24,14,48,28,7,22,52,38,0,60,49,6,39,10,5,20,50,33,23,55,3,9,4,17,1",True,False,80,41.00260982288993,2.890439657758219,1.2511548410938655
pv_rcnn_8369,KITTIDataset,"47,11,32,17,2,42,14,52,4,40,43,34,3,8,33,45,44,12,56,19,60,61,6,18,29,51,63,26,15,21,37,62,22,38,5,16,20,10,13,0,7,39,55,27,30,50,1,58",True,False,80,51.422353895585815,3.8385107063881936,6.129743557341085
pv_rcnn_8369,KITTIDataset,"55,19,54,38,49,39,46,4,30,36,24,62,51,7,32,57,29,16,59,5,14,12,47,50,37,60,56,11,26,31,9,28,20,2,53,61,52,41,22,18,21,35,63,10,17,45,40,44",True,False,80,17.88999251269678,0.933678056836619,0.09727626459143969
pv_rcnn_8369,KITTIDataset,"56,57,16,61,24,3,15,23,20,9,19,14,4,8,54,38,47,21,1,11,53,51,36,43,37,12,58,28,29,17,10,52,7,32,40,25,6,42,45,46,31,18,62,35,44,41,2,0",True,False,80,27.59860170478379,2.195333070310339,1.4736757105943152
pv_rcnn_8369,KITTIDataset,"33,12,18,61,26,57,4,39,35,50,37,1,32,13,19,40,30,10,8,5,28,34,20,60,25,41,42,43,51,36,59,14,62,56,44,47,15,27,54,22,63,23,21,31,38,17,3,0",True,False,80,41.51708770083651,3.9776950168271195,8.071223785789226
pv_rcnn_8369,KITTIDataset,"1,35,31,42,61,55,50,19,22,56,49,37,11,48,4,41,60,20,10,28,21,54,17,29,14,58,40,63,24,23,0,47,62,26,44,43,39,36,2,6,12,13,18,16,33,34,57,9,15,7",True,False,80,30.988100808009456,2.48484887654912,1.4401557498572424
pv_rcnn_8369,KITTIDataset,"28,49,43,16,12,32,58,23,6,1,24,48,38,51,21,36,19,61,30,2,26,45,15,57,39,18,3,42,46,63,13,11,27,47,53,41,35,5,33,40,20,34,8,25,55,54,7,37,62,50",True,False,80,10.467373016300078,0.12458199030448841,0.23148148148148145
pv_rcnn_8369,KITTIDataset,"63,2,22,27,43,39,46,7,35,44,8,26,36,31,50,11,62,28,41,23,40,42,38,17,21,18,5,30,10,3,56,45,0,12,24,57,4,54,13,52,60,49,32,58,59,48,16,47,61,37",True,False,80,26.046180324475216,0.7589388662913051,2.9044159104690372
pv_rcnn_8369,KITTIDataset,"18,33,50,14,34,2,11,55,40,8,59,38,26,42,56,15,41,25,36,6,10,57,46,12,23,48,37,32,17,60,29,19,22,54,52,35,16,63,49,45,30,44,58,1,53,43,20,5,28,9",True,False,80,13.779516176693326,0.8997819556375561,0.2717391304347826
pv_rcnn_8369,KITTIDataset,"9,39,32,50,23,44,10,18,61,1,26,51,53,62,42,38,7,21,46,49,55,16,2,40,36,3,52,22,45,8,48,60,33,14,47,25,31,5,4,0,63,41,59,34,28,56,30,13,54,29",True,False,80,13.20797204488589,0.44790121730621507,0.0625
pv_rcnn_8369,KITTIDataset,"59,25,39,52,48,12,37,29,55,0,11,9,34,24,20,7,42,16,44,22,2,40,63,19,51,58,38,4,32,26,49,60,47,43,36,30,23,1,14,50,6,15,53,8,54,17,62,41,31,28",True,False,80,16.894165168201464,0.12235870510599642,0.14492753623188406
pv_rcnn_8369,KITTIDataset,"24,46,53,34,58,44,12,15,11,37,57,8,45,42,20,21,1,39,27,32,23,26,3,5,43,4,62,6,48,2,35,16,56,28,54,13,17,55,41,19,14,49,63,25,40,9,59,51,7,10",True,False,80,29.35800131099079,3.020827214876256,3.947822301029276
pv_rcnn_8369,KITTIDataset,"56,9,22,44,0,50,30,19,46,57,36,20,10,3,24,62,40,23,12,27,4,6,37,28,8,15,34,17,2,41,39,61,14,21,25,47,38,29,26,59,5,18,7,60,51,33,54,52,49,11,55,32",True,False,80,30.72380112817319,2.2053752250999725,3.60846705754566
pv_rcnn_8369,KITTIDataset,"24,8,15,46,17,25,0,39,31,42,19,21,28,54,62,4,48,49,45,51,63,22,13,58,27,35,57,47,18,43,55,60,61,3,53,44,1,20,14,6,50,9,10,26,7,11,23,52,40,5,37,34",True,False,80,21.137188701011585,7.791972464579976,7.596593475170437
pv_rcnn_8369,KITTIDataset,"0,16,57,45,18,7,20,59,2,39,5,6,40,60,30,49,12,13,52,61,48,9,23,53,25,56,35,31,32,41,1,15,37,63,19,42,54,43,58,44,50,27,22,10,46,29,21,34,24,11,26,38",True,False,80,18.07277303538507,0.2615262105757963,0.0872093023255814
pv_rcnn_8369,KITTIDataset,"7,55,21,17,27,31,20,47,38,32,30,49,14,11,12,41,28,26,35,62,44,42,16,18,63,6,58,13,50,39,0,53,23,48,5,59,51,24,9,25,15,1,8,61,45,54,34,40,19,29,4,37",True,False,80,24.189312481057467,0.5251960806915196,0.5792644261255548
pv_rcnn_8369,KITTIDataset,"36,31,17,27,8,56,35,33,51,11,59,40,26,41,49,15,53,29,52,5,39,34,1,16,28,6,47,48,7,13,38,61,30,21,54,18,4,20,43,10,62,55,42,58,46,25,24,60,19,50,44,63",True,False,80,6.795857988608906,0.06413281836211351,0.0
pv_rcnn_8369,KITTIDataset,"52,46,42,15,0,16,23,8,34,17,38,7,62,5,9,35,48,11,49,26,54,56,63,27,13,55,37,47,18,51,59,31,4,36,6,33,61,53,40,44,30,24,25,41,10,20,2,12,45,1,58,21",True,False,80,17.62371308393042,2.9417812851776506,0.39596273291925466
pv_rcnn_8369,KITTIDataset,"11,9,26,25,13,16,2,59,63,21,37,48,41,62,47,6,45,1,30,29,40,14,12,32,53,0,34,46,10,18,19,55,28,36,58,31,7,35,39,22,15,54,50,52,23,38,49,61,20,42,24,43",True,False,80,9.583123657926908,0.16210084535551017,0.23584905660377362
pv_rcnn_8369,KITTIDataset,"48,6,16,43,30,14,52,46,33,57,36,32,50,24,21,19,1,17,0,12,22,53,9,61,38,44,51,23,35,59,25,34,3,47,10,18,39,54,27,4,31,2,7,60,11,40,55,45,29,15,49,28",True,False,80,14.956874052888264,0.37793262809133243,0.08403361344537814
pv_rcnn_8369,KITTIDataset,"15,18,47,22,2,7,34,32,55,36,31,6,19,16,56,26,42,3,37,25,4,17,63,40,10,35,29,54,58,33,23,52,60,53,20,21,14,1,51,9,12,30,41,46,27,45,43,13,38,39,59,24",True,False,80,17.96787679717367,0.6643345529827599,0.14218009478672985
pv_rcnn_8369,KITTIDataset,"54,10,61,49,42,36,57,3,63,50,15,44,53,62,14,16,35,2,38,30,24,60,4,5,25,22,29,26,59,46,23,43,8,11,0,40,20,6,21,51,48,37,12,13,45,18,55,47,19,7,56,28",True,False,80,19.60956245951524,3.1165146901578207,2.7006084419680403
pv_rcnn_8369,KITTIDataset,"59,34,2,0,53,23,39,5,22,7,41,49,14,18,20,31,40,28,52,32,44,11,33,36,38,16,1,12,21,58,42,10,15,56,61,3,8,51,60,54,13,45,30,25,57,29,46,50,47,4,63,6,19,24",True,False,80,19.238721288828025,0.5805901855593731,0.06896551724137931
