method,dataset,dataset_version,pretrained,train,epochs,Car_3d/moderate_R40,Pedestrian_3d/moderate_R40,Cyclist_3d/moderate_R40
pv_rcnn_8369,KITTIDataset,I,True,False,80,84.35763766113645,55.182029395111634,69.72084145439565
pv_rcnn_8369,KITTIDataset,"2,28",True,False,80,81.77354423286458,54.44870905525412,59.207538240314776
pv_rcnn_8369,KITTIDataset,"2,8,16,28",True,False,80,79.97509382314608,52.980011348169995,57.958766855028074
pv_rcnn_8369,KITTIDataset,"2,8,12,16,24,28",True,False,80,78.57280479372844,42.860621568421884,50.61510687007075
pv_rcnn_8369,KITTIDataset,"2,4,5,6,8,9,10,12,14,15,16,18,19,20,22,24,25,26,28,30",True,False,80,40.27031563440035,1.5594892275663974,2.724073732194245
pv_rcnn_8369,KITTIDataset,"2,4,6,8,9,10,12,14,16,18,19,20,22,24,25,26,28,30",True,False,80,44.74768012405385,4.063206022825181,4.884732272369694
pv_rcnn_8369,KITTIDataset,"2,3,4,6,7,8,10,11,12,14,15,16,18,19,20,22,23,24,26,27,28,30",True,False,80,21.028367038206696,1.2945288945951834,0.08620689655172414
