method,dataset,dataset_version,pretrained,train,epochs,recall/roi_0.3,recall/rcnn_0.3,recall/roi_0.5,recall/rcnn_0.5,recall/roi_0.7,recall/rcnn_0.7,Car_aos/easy_R40,Car_aos/moderate_R40,Car_aos/hard_R40,Car_3d/easy_R40,Car_3d/moderate_R40,Car_3d/hard_R40,Pedestrian_aos/easy_R40,Pedestrian_aos/moderate_R40,Pedestrian_aos/hard_R40,Pedestrian_3d/easy_R40,Pedestrian_3d/moderate_R40,Pedestrian_3d/hard_R40,Cyclist_aos/easy_R40,Cyclist_aos/moderate_R40,Cyclist_aos/hard_R40,Cyclist_3d/easy_R40,Cyclist_3d/moderate_R40,Cyclist_3d/hard_R40
pointpillar_7728,KITTIDataset,"48,3,18,33,45,20,8,23,57,52,16,43,54,55,4,2",True,False,80,0.0,0.8892,0.0,0.8133,0.0,0.5408,92.0779,84.934,81.73,78.2865,65.9573,61.5277,45.747,41.1321,37.5923,48.8908,43.34,39.0019,75.851,54.3885,51.3888,68.593,46.9586,44.4761
pointpillar_7728,KITTIDataset,"57,56,21,55,20,15,3,23,24,50,17,31,59,28,41,27",True,False,80,0.0,0.8637,0.0,0.8009,0.0,0.5485,89.5304,83.9194,81.4514,78.0691,66.9364,63.7068,42.0962,38.7146,35.6278,50.0337,44.6535,40.1594,78.188,51.813,48.8379,73.9291,45.7557,42.9448
pointpillar_7728,KITTIDataset,"58,7,8,6,47,42,57,10,49,24,26,61,11,54,44,15",True,False,80,0.0,0.9154,0.0,0.8449,0.0,0.5839,94.6395,88.76,87.1503,84.2706,72.3667,68.787,42.3418,39.8947,36.7868,47.7162,43.4217,39.3152,79.7016,59.0944,56.1252,71.6657,49.6547,46.442
pointpillar_7728,KITTIDataset,"7,9,39,4,61,40,30,34,47,22,19,0,56,59,8,43",True,False,80,0.0,0.9253,0.0,0.8585,0.0,0.5969,95.3148,90.6557,87.7631,85.598,74.5221,69.7818,45.1983,42.1335,39.2188,48.2857,43.4721,39.4762,78.4742,63.2799,60.2977,70.5749,53.9304,50.5752
pointpillar_7728,KITTIDataset,"11,36,32,1,55,47,6,16,2,56,13,62,43,42,17,9",True,False,80,0.0,0.9031,0.0,0.8278,0.0,0.5628,92.488,87.0826,84.1582,80.4033,69.2029,65.556,43.0006,39.9653,36.9224,47.4112,42.7196,38.1582,75.6048,54.635,52.2829,63.5369,43.7022,41.4488
pointpillar_7728,KITTIDataset,"35,51,22,30,9,11,13,48,46,63,17,14,41,2,32,58",True,False,80,0.0,0.9258,0.0,0.8594,0.0,0.5976,95.2598,90.5793,87.7479,85.1325,74.606,70.0002,44.0734,41.2471,38.3692,49.706,44.2421,40.22,82.5852,65.9904,62.2653,75.0968,57.289,53.6664
pointpillar_7728,KITTIDataset,"62,10,36,59,1,53,45,50,19,7,20,58,5,3,31,14",True,False,80,0.0,0.9258,0.0,0.8651,0.0,0.6019,95.4118,90.5972,87.872,85.0404,74.52,70.0926,43.8019,41.0191,37.8813,51.7804,46.6625,42.2043,84.6816,65.7824,61.9572,78.913,57.7585,53.7886
pointpillar_7728,KITTIDataset,"61,48,25,4,42,33,24,34,2,29,28,17,55,38,18,30",True,False,80,0.0,0.9232,0.0,0.8536,0.0,0.5833,95.2374,90.1076,87.5521,83.9606,72.2605,68.7366,42.6469,39.9906,37.3393,45.3891,41.1013,37.574,81.0334,62.3304,58.9626,75.9004,55.4952,51.9374
pointpillar_7728,KITTIDataset,"13,12,49,42,1,44,27,57,3,20,4,40,16,61,33,7",True,False,80,0.0,0.9245,0.0,0.8614,0.0,0.6006,95.3617,90.6402,87.8491,85.3119,75.1882,70.3152,42.7319,39.643,37.0369,49.2706,44.7837,41.1121,81.2955,66.5334,63.173,74.5196,56.7573,53.62
pointpillar_7728,KITTIDataset,"8,31,63,24,37,40,36,16,47,41,32,46,4,13,0,51",True,False,80,0.0,0.9198,0.0,0.8466,0.0,0.5768,95.0135,88.9282,87.1137,83.0813,71.6735,66.6396,40.3472,38.0682,35.6646,44.1846,39.6074,35.6442,77.5732,61.7278,58.3275,69.0511,52.4278,49.5016
