method,dataset,dataset_version,pretrained,train,epochs,Car_3d/moderate_R40,Pedestrian_3d/moderate_R40,Cyclist_3d/moderate_R40
pointpillar_7728,KITTIDataset,"44,35,4,36,14,20,7,43,21,28,33,5,40,32,47,23,48,62,45,56,11,12,8,10,38,53,41,34,63,2,1,51,37,25",True,False,80,52.55737721143755,15.335916761858382,23.015170214238896
pointpillar_7728,KITTIDataset,"9,12,13,23,32,62,56,38,20,33,41,36,35,46,54,37,21,59,57,58,6,3,30,28,2,0,22,24,52,53,11,48,31,15",True,False,80,51.339229294938434,26.06726892353993,24.268887015774844
pointpillar_7728,KITTIDataset,"54,40,58,56,34,1,29,4,25,11,15,2,50,8,19,52,36,20,10,5,44,38,62,42,14,57,48,31,16,37,32,39,33,45",True,False,80,52.56336088126014,16.153037274353924,18.642903454528913
pointpillar_7728,KITTIDataset,"15,19,56,28,10,52,51,47,30,3,36,14,35,12,58,21,37,45,5,27,62,17,22,32,49,6,18,20,43,9,23,60,50,29",True,False,80,54.06546556069573,19.172545520670926,34.137932940050355
pointpillar_7728,KITTIDataset,"62,5,10,41,40,26,50,45,2,46,44,63,12,56,25,35,16,42,54,60,38,53,32,19,55,1,28,9,14,21,49,47,24,0",True,False,80,38.45623262493852,15.458403593302814,18.43814472090206
pointpillar_7728,KITTIDataset,"63,49,47,56,12,8,11,52,58,44,31,17,50,2,23,43,16,46,45,26,13,62,10,39,25,20,51,59,4,19,27,61,0,9",True,False,80,45.22841656406236,18.312448122497344,29.3279047460993
pointpillar_7728,KITTIDataset,"44,23,38,21,32,35,9,1,30,17,51,11,27,33,63,15,36,0,16,5,28,25,18,40,7,48,61,54,49,29,22,57,37,19",True,False,80,61.32101827132335,22.74455884444675,33.31137323999746
pointpillar_7728,KITTIDataset,"54,55,3,13,56,9,49,21,38,8,58,14,6,47,39,5,29,45,62,36,27,15,37,50,35,28,20,32,16,31,40,41,34,30",True,False,80,35.38434346888808,6.571614665578526,14.718752867407536
pointpillar_7728,KITTIDataset,"53,42,4,45,9,14,54,15,5,20,41,0,57,3,50,13,38,19,36,48,34,40,32,25,51,1,10,55,52,56,17,31,43,7",True,False,80,37.87320345817854,16.531946875982324,14.844158184516033
pointpillar_7728,KITTIDataset,"15,0,50,14,27,54,23,2,3,44,58,61,38,48,49,63,18,9,55,51,53,4,24,13,60,16,45,41,17,22,42,52,37,25",True,False,80,37.338055555527866,19.7490668842005,22.87666917702751
pointpillar_7728,KITTIDataset,"12,16,31,0,35,36,20,28,32,40,38,62,45,2,59,7,4,47,51,27,37,60,3,15,23,42,43,39,5,41,21,29,24,49,55,33",True,False,80,43.47115888484866,8.392799427942151,20.422770574237376
pointpillar_7728,KITTIDataset,"9,36,27,41,60,45,52,30,48,19,58,4,59,40,34,7,62,22,35,1,12,10,23,26,38,6,3,43,15,47,24,29,17,37,13,49",True,False,80,57.74626461726184,17.794886793628955,28.014583674191897
pointpillar_7728,KITTIDataset,"58,9,33,44,63,28,16,27,53,30,49,14,11,3,6,56,8,21,43,34,35,32,29,55,41,10,47,20,50,7,60,54,12,1,48,37",True,False,80,40.28415546462282,15.735101876196433,16.52264064015856
pointpillar_7728,KITTIDataset,"31,21,4,49,41,9,50,20,45,38,17,36,16,62,34,26,58,7,48,3,2,42,37,8,6,61,11,52,28,5,23,19,22,24,33,25",True,False,80,59.13414511298581,19.586003933860805,32.65453445674089
pointpillar_7728,KITTIDataset,"15,14,27,31,13,22,18,11,44,26,48,21,23,19,56,32,54,9,29,49,42,45,57,63,58,47,62,7,52,36,53,5,35,20,0,51",True,False,80,44.062671995710836,20.445349383156437,22.114602610362542
pointpillar_7728,KITTIDataset,"25,1,59,2,4,14,44,29,8,34,51,3,53,20,45,47,52,19,37,7,0,16,40,32,63,61,48,39,30,50,35,33,36,15,28,38",True,False,80,33.82692032848431,4.109083442834691,17.049390349522778
pointpillar_7728,KITTIDataset,"7,12,45,54,25,34,42,4,11,39,53,21,6,1,3,2,13,5,32,36,26,43,0,27,20,49,33,23,59,37,31,16,35,28,52,55",True,False,80,40.25897911378979,17.988387529811373,17.54445951960984
pointpillar_7728,KITTIDataset,"23,4,46,45,47,33,17,39,55,53,44,35,29,8,54,61,26,14,18,31,25,30,22,38,27,24,11,63,57,56,36,62,34,9,19,43",True,False,80,32.459521433243815,9.563757826060911,7.115711937644168
pointpillar_7728,KITTIDataset,"43,51,53,39,36,27,3,11,4,24,30,21,6,62,22,29,49,48,54,40,26,8,33,13,34,19,44,50,18,38,61,37,7,41,58,32",True,False,80,33.71260452586377,3.9257783747053,9.216795480117304
pointpillar_7728,KITTIDataset,"26,54,1,41,53,61,55,12,56,57,59,2,34,9,39,13,33,51,16,17,3,45,47,21,5,0,29,52,50,42,43,24,27,38,11,25",True,False,80,40.07298289203334,18.026705518203826,18.032803051494646
pointpillar_7728,KITTIDataset,"35,50,11,30,32,29,7,6,17,0,4,33,56,47,61,59,63,46,28,39,51,52,13,42,26,9,19,45,49,15,53,16,1,23,3,18,44,14",True,False,80,41.27212330694562,14.822262682068107,25.374408624790266
pointpillar_7728,KITTIDataset,"47,6,37,38,50,9,54,21,17,8,43,13,23,48,27,30,2,42,41,16,40,29,4,3,7,63,45,53,59,15,22,32,0,60,49,35,33,57",True,False,80,43.05062961286887,14.423332013503748,15.43262165176276
pointpillar_7728,KITTIDataset,"37,12,23,8,10,40,28,54,43,2,47,53,13,30,31,36,25,7,38,42,32,33,39,60,35,56,55,5,63,11,1,62,18,14,9,4,21,27",True,False,80,39.70642568876942,15.59076111880161,13.015447832182131
pointpillar_7728,KITTIDataset,"5,35,8,25,12,34,47,28,44,2,42,22,30,63,55,38,62,31,14,19,57,16,49,26,0,1,37,20,18,61,60,10,3,27,39,7,21,46",True,False,80,62.459186556601765,25.153281973726603,35.97085447192906
pointpillar_7728,KITTIDataset,"40,41,52,53,11,43,5,29,16,13,6,54,23,19,63,22,31,24,18,58,35,30,56,27,25,15,0,34,4,1,39,36,12,8,60,47,14,37",True,False,80,50.347761112363166,21.858401403486184,24.351374420659763
pointpillar_7728,KITTIDataset,"63,13,23,20,5,30,24,28,11,61,38,53,10,33,1,18,4,19,49,8,36,52,9,37,31,26,29,42,0,34,62,45,27,48,60,46,16,32",True,False,80,52.6112860187027,12.591942726081124,29.88207717405494
pointpillar_7728,KITTIDataset,"28,17,38,29,23,39,13,32,3,12,10,22,5,7,14,11,27,1,47,9,60,45,52,37,0,56,49,16,36,51,58,53,2,25,63,50,4,43",True,False,80,47.23423706001596,15.646888691388968,28.2280710311024
pointpillar_7728,KITTIDataset,"60,47,44,52,57,51,18,59,5,19,50,33,16,36,24,63,10,54,48,28,30,32,14,3,22,58,49,46,55,7,38,34,13,20,53,62,17,12",True,False,80,33.12189848606265,17.28610355077584,18.566341102742403
pointpillar_7728,KITTIDataset,"13,30,33,24,27,55,25,48,4,37,28,56,51,8,6,9,50,14,16,42,39,41,54,58,47,2,59,15,7,5,29,31,45,20,35,38,11,44",True,False,80,45.28469020630735,12.946881236726668,12.095836855949875
pointpillar_7728,KITTIDataset,"40,46,44,38,26,59,7,19,24,50,25,54,31,48,6,55,8,30,5,33,11,51,20,52,21,36,3,61,62,2,9,23,43,28,22,45,32,16,15,12",True,False,80,41.78321453771272,17.251021253061438,21.157401901687788
pointpillar_7728,KITTIDataset,"1,29,5,50,19,23,22,2,13,53,62,31,42,59,24,48,40,44,58,12,57,28,55,3,21,9,0,27,30,63,45,20,43,33,6,10,16,51,60,25",True,False,80,53.27037407618298,17.562223609726466,26.923778060382865
pointpillar_7728,KITTIDataset,"29,51,43,50,5,40,4,31,24,28,1,26,62,57,34,7,3,6,49,36,23,44,18,45,42,60,56,39,10,41,17,8,2,46,63,22,38,30,61,48",True,False,80,28.695477794926123,2.8068344109232464,7.636088221760218
pointpillar_7728,KITTIDataset,"13,1,15,58,4,59,18,43,33,25,27,42,56,48,2,5,49,8,41,17,23,55,32,46,50,19,51,26,9,12,60,39,11,24,30,63,21,52,47,0",True,False,80,38.48826609995258,13.342485716604651,20.642641568474314
pointpillar_7728,KITTIDataset,"41,2,54,22,57,15,43,13,44,29,11,25,16,39,48,10,61,34,32,24,23,63,27,6,47,12,38,56,40,21,4,53,26,0,51,49,45,5,19,28",True,False,80,41.18309164770674,10.270052561469079,9.51412590533299
pointpillar_7728,KITTIDataset,"49,43,36,48,2,32,13,30,28,62,42,19,37,40,41,8,52,26,44,61,58,33,5,22,12,4,60,23,46,3,51,59,21,15,10,17,29,35,25,39",True,False,80,44.66916989164263,6.0993069663541855,16.81948823184471
pointpillar_7728,KITTIDataset,"21,53,42,39,46,63,28,31,11,22,58,34,48,23,13,24,20,17,0,52,6,15,40,33,54,29,50,25,37,2,1,10,57,55,38,4,47,18,61,41",True,False,80,32.539327303795524,9.466414607587769,6.05383852678055
pointpillar_7728,KITTIDataset,"15,23,37,16,41,59,0,46,2,21,51,58,26,18,54,39,52,13,3,12,11,36,4,8,6,20,45,40,19,56,7,50,10,61,44,33,30,24,38,34",True,False,80,43.09277248959959,7.228982209264253,15.771869561541601
pointpillar_7728,KITTIDataset,"29,41,63,13,31,48,45,19,20,4,55,9,37,36,0,50,14,49,38,39,17,28,51,10,26,61,25,54,33,24,52,23,16,5,58,12,22,40,27,57",True,False,80,29.92347174500807,3.343504537730186,8.11055187189363
pointpillar_7728,KITTIDataset,"29,36,19,37,15,41,27,34,35,50,4,33,18,62,42,46,40,17,39,60,21,14,47,20,12,28,23,6,61,2,5,45,10,25,59,1,30,16,43,8",True,False,80,49.332982011616814,11.751787033776491,23.834769898657324
pointpillar_7728,KITTIDataset,"34,41,42,46,12,29,27,60,2,58,39,36,62,37,48,8,43,53,55,4,24,35,28,7,61,57,45,51,40,0,20,23,15,13,5,54,25,32,38,10,17,6",True,False,80,27.856433044726714,5.349051960035398,5.3924502766858184
pointpillar_7728,KITTIDataset,"21,39,4,37,13,41,49,32,20,34,5,31,46,27,17,9,10,35,38,29,12,7,48,8,55,40,54,45,50,43,23,47,58,16,63,30,0,59,36,53,18,44",True,False,80,12.45259663845392,0.7959374040524954,2.502876288116516
pointpillar_7728,KITTIDataset,"2,9,16,3,52,11,21,18,48,32,44,50,37,57,39,31,33,58,55,19,5,63,38,4,36,51,24,13,49,54,6,42,20,12,7,23,47,30,56,1,59,41",True,False,80,31.627473234046445,11.278666742536688,8.770778881868281
pointpillar_7728,KITTIDataset,"40,63,10,25,18,24,48,19,1,54,39,38,50,56,17,15,29,11,46,59,60,7,0,61,45,47,9,32,44,22,8,4,21,49,37,6,27,14,41,57,12,62",True,False,80,34.34830496873465,8.898118491219899,12.440227339308866
pointpillar_7728,KITTIDataset,"15,47,28,2,22,34,49,36,12,48,11,10,27,14,60,52,6,4,41,8,57,30,0,40,63,16,50,45,35,39,33,26,53,13,29,58,62,20,46,61,25,43",True,False,80,37.90288267785847,7.383500010086112,16.167196676552095
pointpillar_7728,KITTIDataset,"49,18,29,27,30,40,21,58,26,36,56,1,8,17,45,37,59,32,63,11,44,62,24,0,53,55,60,16,5,12,38,14,23,20,50,4,31,22,6,35,61,25",True,False,80,53.61704563818991,20.786814364853708,26.929849668709334
pointpillar_7728,KITTIDataset,"51,59,57,9,61,26,63,60,28,11,14,25,58,55,31,3,52,30,1,20,13,2,17,22,43,46,24,19,38,10,16,12,44,29,34,8,15,40,4,5,48,45",True,False,80,55.51191256915816,20.743696242392037,29.070411162676102
pointpillar_7728,KITTIDataset,"30,9,63,43,17,10,34,14,33,25,18,8,57,52,16,51,20,41,61,12,35,47,22,11,39,37,0,31,48,19,5,28,4,15,46,55,3,7,50,13,32,38",True,False,80,45.68812289260892,13.59143611810088,16.66809963213707
pointpillar_7728,KITTIDataset,"51,18,36,57,30,4,29,46,34,33,20,31,56,12,9,47,48,5,17,22,14,39,58,63,35,54,6,10,27,55,21,28,37,40,45,50,23,16,24,15,7,25",True,False,80,33.491991538754405,7.594764086309295,8.302338976362417
pointpillar_7728,KITTIDataset,"54,57,34,40,24,46,43,48,4,5,16,25,56,44,35,38,17,32,23,6,42,15,31,2,62,37,13,3,7,33,59,51,61,10,28,53,39,41,45,29,20,12",True,False,80,26.642031392536037,3.2773719989763332,5.190948851841333
pointpillar_7728,KITTIDataset,"30,16,33,1,4,10,38,40,2,14,50,46,35,44,57,61,45,7,49,28,48,26,39,59,34,36,5,3,9,13,47,19,15,42,31,62,21,53,24,12,41,11,23,58",True,False,80,32.52596746752219,5.3717609016880425,12.314229949233384
pointpillar_7728,KITTIDataset,"30,6,13,1,4,61,63,58,62,42,8,59,51,45,49,21,47,17,24,57,31,43,53,29,9,22,44,41,35,46,15,40,60,32,19,33,38,27,28,54,12,18,55,34",True,False,80,20.41738198742739,3.207939557186575,1.849382705982728
pointpillar_7728,KITTIDataset,"23,48,61,13,41,15,56,54,35,49,3,50,55,31,6,22,8,27,24,46,62,9,21,14,47,33,0,42,44,5,60,39,1,18,40,34,59,52,10,43,25,16,57,26",True,False,80,22.67972277305216,5.372422670529918,4.851666053979304
pointpillar_7728,KITTIDataset,"48,24,36,14,37,15,40,39,20,27,50,3,44,58,62,53,19,60,11,38,46,12,51,26,7,45,23,55,47,13,43,29,28,52,49,57,33,34,42,16,0,9,1,8",True,False,80,20.360481615451427,3.257518508265713,5.240610448963418
pointpillar_7728,KITTIDataset,"37,18,29,46,44,63,52,10,61,35,33,1,19,22,25,59,9,39,57,32,54,30,0,27,56,21,5,53,16,31,45,20,51,49,8,6,41,38,17,60,13,43,26,15",True,False,80,35.67317522774492,10.71635046551271,7.360805728029166
pointpillar_7728,KITTIDataset,"35,5,59,46,32,53,6,18,49,3,39,60,33,22,38,34,61,40,13,20,10,43,11,41,16,42,62,56,51,47,27,8,15,57,2,36,26,23,0,24,31,37,21,30",True,False,80,35.91165460342409,7.586802890131594,10.622162407171428
pointpillar_7728,KITTIDataset,"1,40,24,10,16,42,62,17,13,36,55,53,59,58,18,8,49,21,27,41,52,14,38,35,61,2,43,28,23,57,26,0,29,50,32,7,54,20,51,31,3,9,30,34",True,False,80,29.634676084544363,5.833961056841578,8.416853820715101
pointpillar_7728,KITTIDataset,"32,25,53,37,47,62,22,55,24,21,28,50,8,48,10,9,46,16,43,34,56,11,61,51,60,31,14,7,13,15,18,23,0,36,2,27,6,42,58,29,20,26,19,49",True,False,80,37.887288920672354,9.340875329703616,19.931855139770203
pointpillar_7728,KITTIDataset,"60,63,49,1,12,30,39,43,59,53,46,31,51,15,41,54,5,48,24,26,38,28,45,22,11,32,35,13,50,6,36,0,62,21,7,25,40,19,8,2,3,56,33,17,18,57",True,False,80,38.08978638600741,8.06818448537419,6.91940787237588
pointpillar_7728,KITTIDataset,"25,53,8,60,6,13,52,27,23,21,63,54,41,59,5,49,30,50,14,39,43,11,38,48,20,51,3,61,10,31,24,57,15,28,58,9,12,44,40,0,36,56,1,4,32,62",True,False,80,33.95303759336717,8.691372795593903,8.551305148652641
pointpillar_7728,KITTIDataset,"29,4,18,26,35,7,40,25,11,30,33,44,38,16,43,1,8,22,58,34,19,32,23,60,49,59,36,62,41,3,50,13,0,28,61,15,46,14,55,6,53,21,42,48,47,57",True,False,80,34.25480136716633,6.142626564846025,11.814340483984475
pointpillar_7728,KITTIDataset,"18,61,40,30,33,60,36,55,31,16,13,4,51,58,19,45,43,47,29,56,38,0,7,1,57,12,52,32,25,5,41,20,28,48,14,24,53,63,62,22,44,9,59,37,34,49",True,False,80,33.92191044048376,6.822051929489811,4.464659190436723
pointpillar_7728,KITTIDataset,"62,28,56,35,8,18,3,45,42,12,13,40,31,24,46,17,44,6,49,22,34,58,5,33,0,57,50,21,15,47,11,37,4,16,1,41,32,60,23,55,43,53,2,39,36,9",True,False,80,24.043402706724063,3.9759351748064384,3.948801946888899
pointpillar_7728,KITTIDataset,"20,61,8,12,29,31,30,26,45,36,23,33,43,48,0,55,38,16,37,19,18,62,11,9,22,60,41,17,34,39,40,58,63,44,54,1,25,7,51,5,50,6,21,52,28,47",True,False,80,29.614723323082526,3.1698827604194997,6.88165108366959
pointpillar_7728,KITTIDataset,"45,23,12,47,59,15,50,28,54,32,17,5,51,31,29,49,0,30,27,11,19,18,3,20,16,63,14,2,13,36,48,46,39,35,22,57,38,4,1,42,37,24,40,62,58,43",True,False,80,30.629211282342595,2.5704080246318,6.574913500833931
pointpillar_7728,KITTIDataset,"22,9,18,42,24,34,7,0,58,41,49,47,44,57,48,12,29,61,30,17,52,2,20,38,4,36,6,63,11,13,45,16,55,21,28,59,1,3,33,54,46,51,40,5,35,10",True,False,80,32.37816969677553,7.609842196403236,10.973419882723388
pointpillar_7728,KITTIDataset,"22,18,29,21,40,7,28,38,4,61,27,50,39,26,37,6,24,36,41,12,11,55,46,48,47,53,5,13,59,3,20,10,57,56,35,58,14,34,42,8,32,2,23,19,33,62,63,43",True,False,80,28.412754750929626,6.5433539886486685,5.649137827105869
pointpillar_7728,KITTIDataset,"22,49,25,60,3,42,35,46,47,2,54,17,12,24,33,28,50,39,62,14,26,21,58,48,57,15,41,20,7,29,11,0,55,23,6,18,31,44,8,19,51,43,13,45,16,59,1,38",True,False,80,22.010239582413295,6.91320492762453,9.125294702641119
pointpillar_7728,KITTIDataset,"24,61,31,46,39,9,23,43,7,52,54,11,0,63,50,27,32,51,57,16,55,38,17,56,13,40,18,33,45,34,59,12,28,22,1,3,14,35,25,30,6,19,20,49,21,60,44,36",True,False,80,25.321319644944,8.000954442241046,2.1753933197819366
pointpillar_7728,KITTIDataset,"61,40,32,6,2,3,24,36,20,21,22,15,14,57,16,25,37,46,43,50,9,53,8,0,39,27,13,23,44,35,62,19,47,49,56,29,5,34,63,55,10,4,59,30,42,7,60,54",True,False,80,40.08634867610524,14.464215218648068,10.189521452514468
pointpillar_7728,KITTIDataset,"32,37,30,0,31,52,8,24,16,4,14,54,58,55,49,51,53,25,43,59,2,39,18,27,20,5,38,35,62,48,47,12,29,56,61,19,10,15,26,3,40,9,60,21,13,46,1,45",True,False,80,26.616475349561107,8.88853280789548,7.619383446501369
pointpillar_7728,KITTIDataset,"36,3,60,43,17,1,13,28,39,56,4,30,8,0,5,20,50,58,31,32,52,26,2,54,62,10,11,44,38,25,63,6,45,41,23,33,42,18,48,59,12,34,24,53,55,49,29,7",True,False,80,24.50251040498009,5.8661300147248,2.2719349080870486
pointpillar_7728,KITTIDataset,"6,38,13,62,5,8,46,47,41,22,53,42,60,21,43,31,11,30,32,35,23,49,33,52,40,36,45,50,34,9,4,57,28,2,59,14,26,54,56,16,7,63,20,17,27,37,25,12,24,0",True,False,80,24.92963050472104,4.693756701477024,3.8046478153176224
pointpillar_7728,KITTIDataset,"28,57,55,39,41,34,40,9,27,25,1,63,53,20,17,0,26,54,52,19,4,2,56,46,11,48,62,50,18,43,60,59,45,23,38,44,42,24,47,16,31,6,30,51,7,29,22,5,33,36",True,False,80,7.215712147618201,0.09037397397544909,0.012987012987012988
pointpillar_7728,KITTIDataset,"59,24,45,21,62,31,12,9,32,54,5,0,22,38,14,26,6,11,28,2,51,8,7,16,33,18,13,48,43,42,19,60,47,3,53,17,57,1,52,63,15,44,61,55,46,36,41,27,20,25",True,False,80,20.39692676778168,5.819423440342733,8.950871950755431
pointpillar_7728,KITTIDataset,"24,9,51,5,63,45,35,6,34,40,13,43,32,44,17,47,20,1,30,4,23,26,2,16,54,38,49,27,61,7,62,0,10,48,57,3,36,59,14,42,21,52,46,15,60,58,37,33,53,11",True,False,80,17.829205443230425,4.517884608005458,2.2186783704346627
pointpillar_7728,KITTIDataset,"20,7,14,17,4,48,13,22,0,44,61,12,9,36,34,30,33,29,52,39,5,40,47,6,23,11,2,10,53,24,55,3,58,8,50,35,63,43,31,1,54,60,59,16,45,38,19,18,46,42",True,False,80,18.431659711768294,6.465359033882392,2.8935437933177277
pointpillar_7728,KITTIDataset,"3,35,34,50,42,36,47,10,30,18,53,5,31,6,0,4,45,37,28,32,56,21,19,15,9,27,58,61,54,25,44,51,46,24,40,7,60,8,55,11,23,16,17,13,39,20,48,57,49,41,1,33",True,False,80,11.245240279409966,2.275359042075748,0.35100350507820793
pointpillar_7728,KITTIDataset,"47,4,62,40,34,17,49,7,44,12,27,24,43,28,30,38,6,13,20,5,22,18,31,33,48,56,45,61,21,15,57,53,39,26,36,54,1,16,19,3,10,25,29,52,55,0,59,46,9,35,23,37",True,False,80,9.157957634077626,0.7846904332066486,0.06527600397332198
pointpillar_7728,KITTIDataset,"27,22,31,21,40,28,33,54,20,43,18,34,24,13,42,51,36,45,30,1,46,39,57,2,56,8,60,41,16,32,14,63,61,12,0,9,5,10,50,52,35,17,3,29,7,48,15,47,11,38,23,53",True,False,80,13.348959708239983,1.0949588780822759,2.63531952780208
pointpillar_7728,KITTIDataset,"3,10,46,51,34,42,39,61,59,19,6,17,40,21,37,22,38,49,0,48,41,36,4,5,31,30,60,23,7,62,43,13,28,24,32,27,45,18,25,35,20,50,11,57,29,52,33,12,16,58,44,54",True,False,80,14.381956657313852,0.08139074332637056,3.5594245250640992
pointpillar_7728,KITTIDataset,"1,53,36,44,61,11,58,10,26,37,14,49,33,7,63,35,48,62,56,39,46,8,21,60,51,6,15,3,2,28,30,5,16,4,52,23,29,40,25,38,34,17,43,57,13,12,0,19,42,32,27,18",True,False,80,29.224248025399785,3.806867100891245,3.948038133985728
pointpillar_7728,KITTIDataset,"26,62,6,63,53,47,37,1,7,43,50,36,22,9,35,33,38,27,15,32,44,24,13,28,29,58,17,5,59,56,19,20,45,2,4,52,12,51,39,0,60,48,55,42,8,18,41,14,31,40,23,10,25,54",True,False,80,8.321542327570787,0.14370981813594438,0.06915364327275672
pointpillar_7728,KITTIDataset,"48,35,24,53,11,7,32,49,62,20,56,14,36,47,6,33,50,52,5,3,46,12,4,55,1,19,30,28,34,37,25,21,10,59,40,54,9,42,60,44,13,39,27,38,61,2,45,43,23,63,26,16,0,31",True,False,80,4.3553477245917565,0.24583786377204317,0.05719660133938993
pointpillar_7728,KITTIDataset,"17,31,56,24,3,12,18,8,28,13,1,11,7,5,10,40,20,29,36,37,42,39,15,33,62,30,9,50,49,53,38,46,22,43,44,6,61,32,60,27,23,2,14,26,52,19,57,21,59,63,45,0,35,47",True,False,80,24.781448693826444,2.7819754152943474,3.7985978728055376
pointpillar_7728,KITTIDataset,"2,1,33,44,46,25,0,18,37,26,11,29,49,39,22,16,21,41,55,6,32,20,57,45,4,36,38,30,13,43,53,51,8,27,15,59,23,24,62,28,35,17,56,61,58,5,52,50,10,34,12,42,63,3",True,False,80,10.438107223121062,1.1175076697116404,0.42074586580443696
pointpillar_7728,KITTIDataset,"14,50,33,8,56,3,49,15,12,61,60,21,59,48,0,26,18,28,13,27,42,46,5,10,4,41,24,11,23,25,38,39,7,52,43,44,30,2,6,57,54,19,17,34,16,47,37,32,35,36,55,29,9,53",True,False,80,10.629539866863594,1.265321289414022,0.33395167809858395
pointpillar_7728,KITTIDataset,"31,24,47,35,56,17,36,28,40,61,32,29,43,23,20,38,22,7,30,6,48,33,21,42,41,2,19,25,12,34,18,14,57,60,55,16,46,13,62,26,8,45,53,39,54,27,1,9,44,15,51,50,10,3",True,False,80,6.1880296821504714,0.17459310215923174,0.372086663862011
pointpillar_7728,KITTIDataset,"57,39,14,32,2,60,19,8,35,24,50,45,44,13,37,54,52,46,11,17,41,31,34,9,27,4,38,18,33,15,36,55,42,49,62,48,43,30,58,56,3,25,28,63,51,6,22,10,61,20,5,1,12,7",True,False,80,9.150067153546741,1.4506703670200314,0.0724512561398407
pointpillar_7728,KITTIDataset,"21,14,18,26,56,29,61,4,15,62,55,37,5,35,9,32,31,34,43,41,49,13,12,8,1,46,47,19,3,45,40,60,28,52,63,7,27,51,23,22,17,6,0,10,48,57,30,2,50,44,24,36,20,38,54,33",True,False,80,7.741131808510987,0.06028593651843982,0.039026826484018264
pointpillar_7728,KITTIDataset,"9,7,62,59,32,19,18,30,2,55,61,1,11,38,0,8,51,27,37,4,26,45,39,36,5,10,15,21,46,60,41,50,57,52,35,22,40,63,23,24,16,42,28,48,34,3,14,56,20,49,58,25,29,47,17,12",True,False,80,11.046829548274943,0.10835974223941111,0.1204829678596976
pointpillar_7728,KITTIDataset,"50,17,11,20,31,13,10,19,28,12,33,4,57,42,15,29,25,48,18,56,8,16,44,27,40,21,54,45,59,36,46,43,34,49,35,47,61,5,38,3,2,32,24,41,53,63,14,26,22,30,7,23,51,0,60,1",True,False,80,11.591076922737646,0.16687125575239356,1.3548457968373149
pointpillar_7728,KITTIDataset,"30,45,44,35,38,33,26,8,37,7,24,4,31,34,0,1,11,43,46,62,50,15,61,47,2,58,60,42,36,57,3,39,13,17,32,20,63,29,21,53,55,6,18,28,25,41,22,9,5,59,10,40,52,49,23,51,12,54",True,False,80,2.517415933563953,0.011116923881768244,0.005565449688334817
pointpillar_7728,KITTIDataset,"4,0,47,20,43,19,7,37,44,57,40,9,38,49,52,8,22,48,29,61,63,24,62,17,27,53,54,36,58,5,45,1,33,31,28,6,51,16,10,55,3,12,11,60,23,15,41,18,59,32,42,30,39,2,34,26,21,46",True,False,80,3.3227083453496524,0.049647961869449794,0.008547008547008548
pointpillar_7728,KITTIDataset,"13,18,57,23,19,33,62,55,47,14,34,44,42,39,53,60,0,15,37,24,52,48,25,4,2,51,3,56,41,59,9,32,61,38,6,50,5,17,12,45,27,7,63,29,30,40,46,22,36,10,58,49,16,11,35,20,28,1",True,False,80,5.312501579712375,0.05116396617826438,0.01747141041931385
