method,dataset,dataset_version,pretrained,train,epochs,recall/roi_0.3,recall/rcnn_0.3,recall/roi_0.5,recall/rcnn_0.5,recall/roi_0.7,recall/rcnn_0.7,Car_aos/easy_R40,Car_aos/moderate_R40,Car_aos/hard_R40,Car_3d/easy_R40,Car_3d/moderate_R40,Car_3d/hard_R40,Pedestrian_aos/easy_R40,Pedestrian_aos/moderate_R40,Pedestrian_aos/hard_R40,Pedestrian_3d/easy_R40,Pedestrian_3d/moderate_R40,Pedestrian_3d/hard_R40,Cyclist_aos/easy_R40,Cyclist_aos/moderate_R40,Cyclist_aos/hard_R40,Cyclist_3d/easy_R40,Cyclist_3d/moderate_R40,Cyclist_3d/hard_R40
PartA2_7940,KITTIDataset,"33,38,62,54,26,56,28,48",True,False,80,0.9528,0.9527,0.9061,0.911,0.6729,0.711,95.5023,90.6091,88.6284,88.8919,79.1991,77.0328,68.9578,63.348,59.8797,58.0842,51.7368,46.3686,87.3816,67.1953,64.9624,82.9885,58.0243,55.0636
PartA2_7940,KITTIDataset,"19,17,25,20,5,10,35,39",True,False,80,0.9699,0.9699,0.9281,0.9332,0.7032,0.7393,97.1691,93.1348,91.3811,92.005,82.6258,80.3634,72.488,67.8036,63.7278,63.526,57.6239,52.0264,92.3516,79.6069,75.2931,87.9763,69.4455,65.3909
PartA2_7940,KITTIDataset,"18,40,21,28,63,4,41,5",True,False,80,0.9681,0.9685,0.9215,0.928,0.6955,0.7325,95.6943,91.5707,91.2381,91.7264,82.4425,80.0948,69.8346,65.4089,61.5962,56.6464,51.7253,47.4333,91.1842,77.3375,74.3308,87.0517,66.922,63.5286
PartA2_7940,KITTIDataset,"28,25,40,4,43,24,16,49",True,False,80,0.9665,0.9671,0.9212,0.9267,0.691,0.7274,95.6892,91.4784,91.0534,91.4822,81.6266,79.5798,69.8127,65.1159,61.617,57.7161,51.676,47.3977,88.5501,74.8292,72.3441,83.6303,64.5135,61.6639
PartA2_7940,KITTIDataset,"36,52,60,63,49,6,61,42",True,False,80,0.9628,0.9629,0.9166,0.9209,0.6872,0.7219,95.6108,91.313,90.7774,90.6307,80.082,78.9403,70.5459,64.1993,60.7554,59.8394,52.8934,48.4325,90.6799,73.1685,70.6247,87.2394,65.4529,62.3526
PartA2_7940,KITTIDataset,"3,7,10,34,21,0,59,25",True,False,80,0.9701,0.9703,0.9305,0.9358,0.7083,0.7453,97.7357,93.4422,91.4614,92.3027,83.0607,80.4347,74.1697,68.8768,65.3143,66.1216,59.1507,54.1721,94.5491,79.7266,76.9718,88.1724,69.608,65.428
PartA2_7940,KITTIDataset,"48,14,52,0,41,32,4,57",True,False,80,0.9593,0.9596,0.9093,0.9151,0.6827,0.7177,95.679,91.2597,90.6128,89.3327,79.9995,77.651,68.2614,63.2444,59.9292,58.4767,52.183,47.1392,90.7555,69.6603,67.0024,86.109,63.401,59.9712
PartA2_7940,KITTIDataset,"35,39,40,5,49,29,19,16",True,False,80,0.9659,0.9661,0.9179,0.9238,0.6853,0.723,95.6598,91.4034,90.9289,91.2248,80.112,78.9007,67.7049,63.0901,59.6454,53.072,47.9818,43.5186,90.0578,75.1225,72.2137,83.1693,64.337,61.2582
PartA2_7940,KITTIDataset,"23,56,35,2,33,59,51,48",True,False,80,0.958,0.9582,0.9084,0.9133,0.6811,0.7173,95.5674,91.0421,90.2597,90.8083,79.9913,77.6257,68.1344,62.9453,59.7676,57.5346,52.0795,47.4295,90.7558,70.1121,67.4166,85.9728,63.014,59.9005
PartA2_7940,KITTIDataset,"1,25,48,29,60,14,18,62",True,False,80,0.9679,0.9681,0.9252,0.9311,0.7017,0.7403,97.7029,93.0308,91.3205,91.904,82.4999,80.1546,71.5137,67.058,63.6242,62.5708,56.073,51.3385,93.4669,77.4982,74.9021,87.4006,67.4136,64.2875
PartA2_7940,KITTIDataset,"35,9,43,42,47,27,59,5",True,False,80,0.967,0.9671,0.9171,0.922,0.687,0.7218,95.5013,91.3188,90.7805,91.4714,81.3042,79.202,67.8852,63.7556,60.3697,54.5435,50.1459,45.5573,87.964,73.9479,71.3557,84.0608,64.6046,60.1906
PartA2_7940,KITTIDataset,"7,27,20,15,1,42,51,30",True,False,80,0.9676,0.9678,0.9215,0.927,0.694,0.732,95.6009,91.3895,91.0447,91.7502,82.1694,79.9968,71.6207,66.8218,62.6041,60.8706,54.6425,50.2432,91.987,77.4347,74.8228,87.7123,67.9024,64.2362
